"","INDEX","X2000","X2087","change","EEZID"
"1857",47591,6,8,2,959
"1858",47592,5,8,3,959
"1859",47593,5,7,2,959
"1860",47594,7,9,2,959
"1861",47595,8,10,2,959
"1862",47596,8,10,2,959
"1863",47597,7,8,1,959
"1864",47598,7,8,1,959
"1865",47599,7,8,1,959
"1866",47600,6,8,2,959
"1867",47601,6,10,4,959
"1868",47602,6,10,4,959
"1869",47603,6,9,3,959
"1870",47604,8,11,3,959
"1871",47605,8,12,4,959
"1872",47606,8,12,4,959
"1873",47607,10,13,3,959
"1874",47608,66,69,3,959
"1875",47609,103,101,-2,959
"1876",47610,95,93,-2,959
"1877",47611,102,101,-1,959
"1878",47612,102,104,2,959
"1879",47613,85,87,2,959
"1880",47614,92,95,3,959
"1881",47615,95,101,6,959
"1882",47616,95,100,5,959
"1883",48248,3,3,0,959
"1884",48249,4,3,-1,959
"1885",48250,4,3,-1,959
"1886",48251,5,3,-2,959
"1887",48252,5,4,-1,959
"1888",48253,5,4,-1,959
"1889",48254,7,6,-1,959
"1890",48255,14,13,-1,959
"1891",48256,14,13,-1,959
"1892",48257,28,31,3,959
"1893",48258,66,64,-2,959
"1894",48259,71,67,-4,959
"1895",48260,79,80,1,959
"1896",48261,81,81,0,959
"1897",48262,74,73,-1,959
"1898",48263,75,63,-12,959
"1899",48264,70,61,-9,959
"1900",48265,72,68,-4,959
"1901",48266,75,69,-6,959
"1902",48267,79,73,-6,959
"1903",48268,80,74,-6,959
"1904",48269,79,77,-2,959
"1905",48270,80,77,-3,959
"1906",48271,80,77,-3,959
"1907",48272,81,78,-3,959
"1908",48273,80,78,-2,959
"1909",48274,79,78,-1,959
"1910",48275,78,80,2,959
"1911",48276,80,84,4,959
"1912",48277,85,88,3,959
"1913",48278,87,91,4,959
"1914",48279,89,92,3,959
"1915",48280,87,89,2,959
"1916",48283,55,56,1,959
"1917",48284,95,93,-2,959
"1918",48285,96,95,-1,959
"1919",48286,95,95,0,959
"1920",48287,94,96,2,959
"1921",48288,85,85,0,959
"1922",48289,89,87,-2,959
"1923",48290,87,90,3,959
"1924",48291,93,98,5,959
"1925",48292,95,96,1,959
"1926",48293,90,91,1,959
"1927",48294,90,94,4,959
"1928",48295,89,88,-1,959
"1929",48296,72,69,-3,959
"1930",48297,12,12,0,959
"1931",48298,8,8,0,959
"1932",48299,6,8,2,959
"1933",48300,6,8,2,959
"1934",48301,5,8,3,959
"1935",48302,5,8,3,959
"1936",48303,5,9,4,959
"1937",48304,5,9,4,959
"1938",48305,4,8,4,959
"1939",48306,4,8,4,959
"1940",48307,4,8,4,959
"1941",48308,6,10,4,959
"1942",48309,6,10,4,959
"1943",48310,6,10,4,959
"1944",48311,7,10,3,959
"1945",48312,7,10,3,959
"1946",48313,7,9,2,959
"1947",48314,7,9,2,959
"1948",48316,12,14,2,959
"1949",48317,9,10,1,959
"1950",48318,7,8,1,959
"1951",48319,6,8,2,959
"1952",48320,6,10,4,959
"1953",48321,6,10,4,959
"1954",48322,6,10,4,959
"1955",48323,8,11,3,959
"1956",48324,8,11,3,959
"1957",48325,8,12,4,959
"1958",48326,8,12,4,959
"1959",48327,10,13,3,959
"1960",48328,10,13,3,959
"1961",48329,81,78,-3,959
"1962",48330,95,90,-5,959
"1963",48331,105,107,2,959
"1964",48332,106,107,1,959
"1965",48333,103,105,2,959
"1966",48334,101,104,3,959
"1967",48335,100,105,5,959
"1968",48336,99,103,4,959
"1969",48337,91,96,5,959
"1970",48338,44,52,8,959
"1971",48948,2,3,1,959
"1972",48949,2,3,1,959
"1973",48950,2,3,1,959
"1974",48951,2,3,1,959
"1975",48952,2,3,1,959
"1976",48968,3,2,-1,959
"1977",48969,3,2,-1,959
"1978",48970,3,2,-1,959
"1979",48971,3,2,-1,959
"1980",48972,3,3,0,959
"1981",48973,3,3,0,959
"1982",48974,4,3,-1,959
"1983",48975,4,3,-1,959
"1984",48976,4,3,-1,959
"1985",48977,6,6,0,959
"1986",48978,6,6,0,959
"1987",48979,7,7,0,959
"1988",48980,12,13,1,959
"1989",48981,12,13,1,959
"1990",48982,11,12,1,959
"1991",48983,65,69,4,959
"1992",48984,65,69,4,959
"1993",48985,75,72,-3,959
"1994",48986,73,69,-4,959
"1995",48987,78,71,-7,959
"1996",48988,79,73,-6,959
"1997",48989,79,75,-4,959
"1998",48990,79,75,-4,959
"1999",48991,83,78,-5,959
"2000",48992,83,81,-2,959
"2001",48993,79,76,-3,959
"2002",48994,86,80,-6,959
"2003",48995,89,85,-4,959
"2004",48996,88,87,-1,959
"2005",48997,79,82,3,959
"2006",48998,83,86,3,959
"2007",48999,93,94,1,959
"2008",49000,93,94,1,959
"2009",49001,95,93,-2,959
"2010",49002,97,94,-3,959
"2011",49003,98,96,-2,959
"2012",49004,100,98,-2,959
"2013",49005,95,97,2,959
"2014",49006,93,95,2,959
"2015",49007,93,91,-2,959
"2016",49008,84,84,0,959
"2017",49009,96,96,0,959
"2018",49010,97,98,1,959
"2019",49011,83,83,0,959
"2020",49012,65,71,6,959
"2021",49013,56,59,3,959
"2022",49014,48,49,1,959
"2023",49015,8,9,1,959
"2024",49016,6,7,1,959
"2025",49017,6,8,2,959
"2026",49018,6,8,2,959
"2027",49019,6,8,2,959
"2028",49020,6,8,2,959
"2029",49021,5,8,3,959
"2030",49022,5,8,3,959
"2031",49023,5,8,3,959
"2032",49024,4,8,4,959
"2033",49025,4,8,4,959
"2034",49026,4,8,4,959
"2035",49027,4,8,4,959
"2036",49037,10,11,1,959
"2037",49038,5,7,2,959
"2038",49039,5,8,3,959
"2039",49040,6,9,3,959
"2040",49041,6,10,4,959
"2041",49042,6,10,4,959
"2042",49043,8,11,3,959
"2043",49044,8,11,3,959
"2044",49045,8,11,3,959
"2045",49046,8,11,3,959
"2046",49047,8,11,3,959
"2047",49048,8,11,3,959
"2048",49049,14,16,2,959
"2049",49050,73,72,-1,959
"2050",49051,107,110,3,959
"2051",49052,104,107,3,959
"2052",49053,99,103,4,959
"2053",49054,93,98,5,959
"2054",49055,91,96,5,959
"2055",49056,101,103,2,959
"2056",49057,101,104,3,959
"2057",49058,101,106,5,959
"2058",49059,101,104,3,959
"2059",49060,50,55,5,959
"2060",49666,2,3,1,959
"2061",49667,2,3,1,959
"2062",49668,2,3,1,959
"2063",49669,2,3,1,959
"2064",49670,2,3,1,959
"2065",49671,2,3,1,959
"2066",49672,2,3,1,959
"2067",49673,3,3,0,959
"2068",49674,3,3,0,959
"2069",49675,3,3,0,959
"2070",49676,3,3,0,959
"2071",49681,2,2,0,959
"2072",49682,2,2,0,959
"2073",49683,2,2,0,959
"2074",49684,2,2,0,959
"2075",49685,2,2,0,959
"2076",49686,2,2,0,959
"2077",49687,3,2,-1,959
"2078",49688,3,2,-1,959
"2079",49689,3,2,-1,959
"2080",49690,3,2,-1,959
"2081",49691,3,2,-1,959
"2082",49692,3,3,0,959
"2083",49693,3,3,0,959
"2084",49694,3,3,0,959
"2085",49695,4,3,-1,959
"2086",49696,4,3,-1,959
"2087",49697,4,4,0,959
"2088",49698,6,6,0,959
"2089",49699,7,6,-1,959
"2090",49700,7,6,-1,959
"2091",49701,7,6,-1,959
"2092",49702,7,6,-1,959
"2093",49703,12,10,-2,959
"2094",49704,54,53,-1,959
"2095",49705,70,61,-9,959
"2096",49706,72,62,-10,959
"2097",49707,75,71,-4,959
"2098",49708,76,71,-5,959
"2099",49709,79,74,-5,959
"2100",49710,79,74,-5,959
"2101",49711,82,81,-1,959
"2102",49712,92,90,-2,959
"2103",49713,89,87,-2,959
"2104",49714,90,87,-3,959
"2105",49715,84,81,-3,959
"2106",49716,87,88,1,959
"2107",49717,93,90,-3,959
"2108",49718,95,92,-3,959
"2109",49719,96,94,-2,959
"2110",49720,96,94,-2,959
"2111",49721,96,94,-2,959
"2112",49722,96,94,-2,959
"2113",49723,97,97,0,959
"2114",49724,89,83,-6,959
"2115",49725,88,89,1,959
"2116",49726,91,93,2,959
"2117",49727,89,92,3,959
"2118",49728,77,78,1,959
"2119",49729,67,68,1,959
"2120",49730,25,18,-7,959
"2121",49731,11,15,4,959
"2122",49732,11,15,4,959
"2123",49733,5,6,1,959
"2124",49734,5,7,2,959
"2125",49735,6,7,1,959
"2126",49736,6,8,2,959
"2127",49737,6,8,2,959
"2128",49738,6,8,2,959
"2129",49739,6,8,2,959
"2130",49740,6,8,2,959
"2131",49741,5,8,3,959
"2132",49742,5,8,3,959
"2133",49743,4,8,4,959
"2134",49744,4,8,4,959
"2135",49745,4,8,4,959
"2136",49746,4,8,4,959
"2137",49758,7,9,2,959
"2138",49759,5,8,3,959
"2139",49760,7,11,4,959
"2140",49761,7,12,5,959
"2141",49762,6,10,4,959
"2142",49763,8,11,3,959
"2143",49764,8,11,3,959
"2144",49765,8,11,3,959
"2145",49766,8,11,3,959
"2146",49767,8,11,3,959
"2147",49768,8,11,3,959
"2148",49769,10,12,2,959
"2149",49770,16,18,2,959
"2150",49771,79,78,-1,959
"2151",49772,101,101,0,959
"2152",49773,104,108,4,959
"2153",49774,99,105,6,959
"2154",49775,86,90,4,959
"2155",49776,99,103,4,959
"2156",49777,100,103,3,959
"2157",49778,102,103,1,959
"2158",49779,97,102,5,959
"2159",49780,98,103,5,959
"2160",49781,95,100,5,959
"2161",50385,2,3,1,959
"2162",50386,2,3,1,959
"2163",50387,2,3,1,959
"2164",50388,2,3,1,959
"2165",50389,2,3,1,959
"2166",50390,2,3,1,959
"2167",50391,2,3,1,959
"2168",50392,2,3,1,959
"2169",50393,3,4,1,959
"2170",50394,4,4,0,959
"2171",50395,4,4,0,959
"2172",50396,4,4,0,959
"2173",50397,4,3,-1,959
"2174",50398,4,3,-1,959
"2175",50399,1,2,1,959
"2176",50400,2,2,0,959
"2177",50401,2,2,0,959
"2178",50402,2,2,0,959
"2179",50403,2,2,0,959
"2180",50404,2,2,0,959
"2181",50405,2,1,-1,959
"2182",50406,2,1,-1,959
"2183",50407,2,2,0,959
"2184",50408,2,2,0,959
"2185",50409,1,2,1,959
"2186",50410,1,2,1,959
"2187",50411,1,2,1,959
"2188",50412,1,3,2,959
"2189",50413,1,3,2,959
"2190",50414,1,3,2,959
"2191",50415,3,3,0,959
"2192",50416,3,3,0,959
"2193",50417,4,3,-1,959
"2194",50418,4,3,-1,959
"2195",50419,7,5,-2,959
"2196",50420,7,5,-2,959
"2197",50421,7,5,-2,959
"2198",50422,10,9,-1,959
"2199",50423,12,10,-2,959
"2200",50424,12,9,-3,959
"2201",50425,34,30,-4,959
"2202",50426,69,64,-5,959
"2203",50427,75,71,-4,959
"2204",50428,81,77,-4,959
"2205",50429,81,79,-2,959
"2206",50430,86,82,-4,959
"2207",50431,90,90,0,959
"2208",50432,90,90,0,959
"2209",50433,93,91,-2,959
"2210",50434,95,93,-2,959
"2211",50435,95,93,-2,959
"2212",50436,95,94,-1,959
"2213",50437,96,96,0,959
"2214",50438,97,97,0,959
"2215",50439,97,97,0,959
"2216",50440,97,94,-3,959
"2217",50441,98,96,-2,959
"2218",50442,99,97,-2,959
"2219",50443,99,96,-3,959
"2220",50444,86,82,-4,959
"2221",50445,70,69,-1,959
"2222",50446,69,67,-2,959
"2223",50447,14,11,-3,959
"2224",50448,12,10,-2,959
"2225",50449,7,8,1,959
"2226",50450,5,6,1,959
"2227",50451,5,5,0,959
"2228",50452,5,5,0,959
"2229",50453,6,7,1,959
"2230",50454,6,8,2,959
"2231",50455,6,8,2,959
"2232",50456,6,8,2,959
"2233",50457,5,8,3,959
"2234",50458,6,10,4,959
"2235",50459,9,13,4,959
"2236",50460,9,13,4,959
"2237",50461,6,10,4,959
"2238",50462,6,10,4,959
"2239",50463,4,8,4,959
"2240",50464,4,8,4,959
"2241",50479,5,9,4,959
"2242",50480,5,9,4,959
"2243",50481,5,10,5,959
"2244",50482,7,12,5,959
"2245",50483,7,11,4,959
"2246",50484,7,11,4,959
"2247",50485,7,11,4,959
"2248",50486,12,14,2,959
"2249",50487,12,14,2,959
"2250",50488,9,11,2,959
"2251",50489,10,12,2,959
"2252",50490,10,12,2,959
"2253",50491,16,17,1,959
"2254",50492,75,76,1,959
"2255",50493,111,113,2,959
"2256",50494,108,109,1,959
"2257",50495,106,109,3,959
"2258",50496,107,108,1,959
"2259",50497,109,109,0,959
"2260",50498,109,109,0,959
"2261",50499,104,106,2,959
"2262",50500,103,105,2,959
"2263",51103,2,3,1,959
"2264",51104,2,3,1,959
"2265",51105,2,3,1,959
"2266",51106,2,3,1,959
"2267",51107,2,3,1,959
"2268",51108,2,3,1,959
"2269",51109,2,3,1,959
"2270",51110,2,3,1,959
"2271",51111,2,3,1,959
"2272",51112,2,3,1,959
"2273",51113,9,10,1,959
"2274",51114,9,10,1,959
"2275",51115,4,4,0,959
"2276",51116,4,4,0,959
"2277",51117,10,9,-1,959
"2278",51118,15,14,-1,959
"2279",51119,14,15,1,959
"2280",51120,2,3,1,959
"2281",51121,6,7,1,959
"2282",51122,2,2,0,959
"2283",51123,2,2,0,959
"2284",51124,2,2,0,959
"2285",51125,2,1,-1,959
"2286",51126,2,1,-1,959
"2287",51127,2,2,0,959
"2288",51128,2,2,0,959
"2289",51129,1,2,1,959
"2290",51130,1,2,1,959
"2291",51131,1,2,1,959
"2292",51132,1,3,2,959
"2293",51133,1,3,2,959
"2294",51134,2,3,1,959
"2295",51135,3,3,0,959
"2296",51136,3,3,0,959
"2297",51137,4,3,-1,959
"2298",51138,6,5,-1,959
"2299",51139,7,5,-2,959
"2300",51140,7,5,-2,959
"2301",51141,7,5,-2,959
"2302",51142,7,6,-1,959
"2303",51143,14,12,-2,959
"2304",51144,14,11,-3,959
"2305",51145,24,17,-7,959
"2306",51146,33,30,-3,959
"2307",51147,99,97,-2,959
"2308",51148,100,96,-4,959
"2309",51149,98,97,-1,959
"2310",51150,95,94,-1,959
"2311",51151,91,90,-1,959
"2312",51152,87,86,-1,959
"2313",51153,79,78,-1,959
"2314",51154,95,92,-3,959
"2315",51155,101,100,-1,959
"2316",51156,102,102,0,959
"2317",51157,96,95,-1,959
"2318",51158,90,90,0,959
"2319",51159,88,88,0,959
"2320",51160,89,88,-1,959
"2321",51161,90,88,-2,959
"2322",51162,80,76,-4,959
"2323",51163,26,25,-1,959
"2324",51164,12,8,-4,959
"2325",51165,9,5,-4,959
"2326",51166,8,6,-2,959
"2327",51167,6,4,-2,959
"2328",51168,6,4,-2,959
"2329",51169,5,6,1,959
"2330",51170,5,6,1,959
"2331",51171,5,5,0,959
"2332",51172,5,5,0,959
"2333",51173,5,7,2,959
"2334",51174,5,8,3,959
"2335",51175,5,8,3,959
"2336",51176,5,8,3,959
"2337",51177,4,8,4,959
"2338",51178,4,8,4,959
"2339",51179,6,10,4,959
"2340",51180,6,10,4,959
"2341",51181,6,10,4,959
"2342",51182,6,10,4,959
"2343",51201,5,10,5,959
"2344",51202,5,10,5,959
"2345",51203,5,9,4,959
"2346",51204,5,9,4,959
"2347",51205,7,11,4,959
"2348",51206,8,11,3,959
"2349",51207,10,12,2,959
"2350",51208,10,12,2,959
"2351",51209,10,12,2,959
"2352",51210,10,12,2,959
"2353",51211,11,12,1,959
"2354",51212,19,20,1,959
"2355",51213,78,80,2,959
"2356",51214,108,109,1,959
"2357",51215,106,109,3,959
"2358",51216,106,109,3,959
"2359",51217,107,108,1,959
"2360",51822,2,3,1,959
"2361",51823,2,3,1,959
"2362",51824,2,3,1,959
"2363",51825,3,3,0,959
"2364",51826,3,3,0,959
"2365",51827,3,3,0,959
"2366",51828,3,3,0,959
"2367",51829,2,3,1,959
"2368",51830,2,3,1,959
"2369",51831,2,3,1,959
"2370",51832,2,3,1,959
"2371",51833,2,3,1,959
"2372",51834,2,3,1,959
"2373",51835,3,3,0,959
"2374",51836,3,3,0,959
"2375",51837,4,2,-2,959
"2376",51838,5,4,-1,959
"2377",51839,7,8,1,959
"2378",51840,6,7,1,959
"2379",51841,5,5,0,959
"2380",51842,3,4,1,959
"2381",51843,2,2,0,959
"2382",51844,2,1,-1,959
"2383",51845,1,1,0,959
"2384",51846,1,1,0,959
"2385",51847,1,2,1,959
"2386",51848,1,2,1,959
"2387",51849,3,2,-1,959
"2388",51850,3,2,-1,959
"2389",51851,3,2,-1,959
"2390",51852,3,2,-1,959
"2391",51853,3,3,0,959
"2392",51854,3,3,0,959
"2393",51855,2,3,1,959
"2394",51856,4,5,1,959
"2395",51857,4,5,1,959
"2396",51858,4,5,1,959
"2397",51859,4,5,1,959
"2398",51860,4,6,2,959
"2399",51861,8,7,-1,959
"2400",51862,12,10,-2,959
"2401",51863,19,18,-1,959
"2402",51864,97,93,-4,959
"2403",51865,98,96,-2,959
"2404",51866,97,97,0,959
"2405",51867,89,90,1,959
"2406",51868,93,92,-1,959
"2407",51869,93,93,0,959
"2408",51870,91,91,0,959
"2409",51871,91,90,-1,959
"2410",51872,91,89,-2,959
"2411",51873,87,85,-2,959
"2412",51874,84,83,-1,959
"2413",51875,16,16,0,959
"2414",51876,11,11,0,959
"2415",51877,12,11,-1,959
"2416",51878,12,11,-1,959
"2417",51879,7,5,-2,959
"2418",51880,7,5,-2,959
"2419",51881,6,3,-3,959
"2420",51882,6,3,-3,959
"2421",51883,5,5,0,959
"2422",51884,5,5,0,959
"2423",51885,5,5,0,959
"2424",51886,5,6,1,959
"2425",51887,5,5,0,959
"2426",51888,5,5,0,959
"2427",51889,5,6,1,959
"2428",51890,5,7,2,959
"2429",51891,5,7,2,959
"2430",51892,5,7,2,959
"2431",51893,5,7,2,959
"2432",51894,5,8,3,959
"2433",51895,5,8,3,959
"2434",51896,4,8,4,959
"2435",51897,4,8,4,959
"2436",51898,4,8,4,959
"2437",51899,4,8,4,959
"2438",51900,4,8,4,959
"2439",51922,5,10,5,959
"2440",51923,5,10,5,959
"2441",51924,5,10,5,959
"2442",51925,6,10,4,959
"2443",51926,9,12,3,959
"2444",51927,13,16,3,959
"2445",51928,14,16,2,959
"2446",51929,15,17,2,959
"2447",52541,4,5,1,959
"2448",52542,2,3,1,959
"2449",52543,3,3,0,959
"2450",52544,3,3,0,959
"2451",52545,3,3,0,959
"2452",52546,3,3,0,959
"2453",52547,3,3,0,959
"2454",52548,3,3,0,959
"2455",52549,2,3,1,959
"2456",52550,2,3,1,959
"2457",52551,2,3,1,959
"2458",52552,2,3,1,959
"2459",52553,3,2,-1,959
"2460",52554,3,2,-1,959
"2461",52555,3,2,-1,959
"2462",52556,3,2,-1,959
"2463",52557,3,2,-1,959
"2464",52558,3,2,-1,959
"2465",52559,3,2,-1,959
"2466",52560,5,4,-1,959
"2467",52561,5,5,0,959
"2468",52562,4,4,0,959
"2469",52563,3,2,-1,959
"2470",52564,3,1,-2,959
"2471",52565,1,1,0,959
"2472",52566,2,1,-1,959
"2473",52567,2,2,0,959
"2474",52568,2,2,0,959
"2475",52569,3,2,-1,959
"2476",52570,3,2,-1,959
"2477",52571,3,2,-1,959
"2478",52572,3,2,-1,959
"2479",52573,5,4,-1,959
"2480",52574,5,5,0,959
"2481",52575,4,5,1,959
"2482",52576,5,6,1,959
"2483",52577,9,10,1,959
"2484",52578,16,17,1,959
"2485",52579,16,18,2,959
"2486",52580,66,65,-1,959
"2487",52581,68,66,-2,959
"2488",52582,61,62,1,959
"2489",52583,88,86,-2,959
"2490",52584,94,91,-3,959
"2491",52585,97,93,-4,959
"2492",52586,97,97,0,959
"2493",52587,98,99,1,959
"2494",52588,96,97,1,959
"2495",52589,69,68,-1,959
"2496",52590,14,13,-1,959
"2497",52591,7,5,-2,959
"2498",52592,7,5,-2,959
"2499",52593,7,5,-2,959
"2500",52594,5,3,-2,959
"2501",52595,4,4,0,959
"2502",52596,4,4,0,959
"2503",52597,5,4,-1,959
"2504",52598,5,4,-1,959
"2505",52599,5,3,-2,959
"2506",52600,5,3,-2,959
"2507",52601,6,3,-3,959
"2508",52602,6,3,-3,959
"2509",52603,5,5,0,959
"2510",52604,5,5,0,959
"2511",52605,5,5,0,959
"2512",52606,5,6,1,959
"2513",52607,5,5,0,959
"2514",52608,5,5,0,959
"2515",52609,5,6,1,959
"2516",52610,5,7,2,959
"2517",52611,4,7,3,959
"2518",52612,4,7,3,959
"2519",52613,4,7,3,959
"2520",52614,3,7,4,959
"2521",52615,3,7,4,959
"2522",52616,3,7,4,959
"2523",52617,3,7,4,959
"2524",52618,4,8,4,959
"2525",52643,5,10,5,959
"2526",53259,3,3,0,959
"2527",53260,3,3,0,959
"2528",53261,4,5,1,959
"2529",53262,25,26,1,959
"2530",53263,25,26,1,959
"2531",53264,20,24,4,959
"2532",53265,20,20,0,959
"2533",53266,24,25,1,959
"2534",53267,25,25,0,959
"2535",53268,3,3,0,959
"2536",53269,2,3,1,959
"2537",53270,2,3,1,959
"2538",53271,2,3,1,959
"2539",53272,2,3,1,959
"2540",53273,3,2,-1,959
"2541",53274,3,2,-1,959
"2542",53275,4,3,-1,959
"2543",53276,4,3,-1,959
"2544",53277,3,2,-1,959
"2545",53278,3,2,-1,959
"2546",53279,3,3,0,959
"2547",53280,4,4,0,959
"2548",53281,22,22,0,959
"2549",53282,22,24,2,959
"2550",53283,3,1,-2,959
"2551",53284,3,1,-2,959
"2552",53285,2,1,-1,959
"2553",53286,2,1,-1,959
"2554",53287,2,2,0,959
"2555",53288,2,2,0,959
"2556",53289,2,2,0,959
"2557",53290,2,2,0,959
"2558",53291,6,5,-1,959
"2559",53292,12,9,-3,959
"2560",53293,55,54,-1,959
"2561",53294,55,54,-1,959
"2562",53295,31,30,-1,959
"2563",53296,60,58,-2,959
"2564",53297,60,58,-2,959
"2565",53298,87,83,-4,959
"2566",53299,88,86,-2,959
"2567",53300,88,86,-2,959
"2568",53301,86,82,-4,959
"2569",53302,91,87,-4,959
"2570",53303,92,87,-5,959
"2571",53304,90,84,-6,959
"2572",53305,24,22,-2,959
"2573",53306,21,19,-2,959
"2574",53307,8,6,-2,959
"2575",53308,5,3,-2,959
"2576",53309,5,3,-2,959
"2577",53310,5,3,-2,959
"2578",53311,5,3,-2,959
"2579",53312,5,3,-2,959
"2580",53313,5,3,-2,959
"2581",53314,5,3,-2,959
"2582",53315,5,3,-2,959
"2583",53316,5,3,-2,959
"2584",53317,4,4,0,959
"2585",53318,4,4,0,959
"2586",53319,4,5,1,959
"2587",53320,4,5,1,959
"2588",53321,5,5,0,959
"2589",53322,5,5,0,959
"2590",53323,5,4,-1,959
"2591",53324,5,4,-1,959
"2592",53325,5,4,-1,959
"2593",53326,5,4,-1,959
"2594",53327,4,7,3,959
"2595",53328,4,7,3,959
"2596",53329,4,7,3,959
"2597",53330,4,7,3,959
"2598",53331,4,7,3,959
"2599",53332,3,6,3,959
"2600",53333,3,6,3,959
"2601",53334,3,7,4,959
"2602",53335,3,7,4,959
"2603",53336,3,7,4,959
"2604",53978,3,3,0,959
"2605",53979,3,3,0,959
"2606",53980,3,3,0,959
"2607",53981,4,4,0,959
"2608",53982,14,14,0,959
"2609",53983,14,14,0,959
"2610",53984,7,7,0,959
"2611",53985,25,26,1,959
"2612",53986,24,24,0,959
"2613",53987,23,24,1,959
"2614",53988,22,23,1,959
"2615",53989,23,23,0,959
"2616",53990,18,18,0,959
"2617",53991,15,16,1,959
"2618",53992,7,5,-2,959
"2619",53993,2,3,1,959
"2620",53994,2,3,1,959
"2621",53995,2,3,1,959
"2622",53996,3,3,0,959
"2623",53997,2,3,1,959
"2624",53998,2,3,1,959
"2625",53999,4,5,1,959
"2626",54000,11,15,4,959
"2627",54001,10,11,1,959
"2628",54002,6,7,1,959
"2629",54003,3,1,-2,959
"2630",54004,3,1,-2,959
"2631",54005,2,1,-1,959
"2632",54006,3,2,-1,959
"2633",54007,29,28,-1,959
"2634",54008,27,27,0,959
"2635",54009,28,28,0,959
"2636",54010,30,30,0,959
"2637",54011,80,81,1,959
"2638",54012,80,80,0,959
"2639",54013,82,81,-1,959
"2640",54014,81,80,-1,959
"2641",54015,81,81,0,959
"2642",54016,80,79,-1,959
"2643",54017,72,71,-1,959
"2644",54018,76,73,-3,959
"2645",54019,75,71,-4,959
"2646",54020,66,62,-4,959
"2647",54021,62,60,-2,959
"2648",54022,36,33,-3,959
"2649",54023,8,8,0,959
"2650",54024,7,6,-1,959
"2651",54025,5,4,-1,959
"2652",54026,5,4,-1,959
"2653",54027,5,4,-1,959
"2654",54028,5,4,-1,959
"2655",54029,5,4,-1,959
"2656",54030,5,4,-1,959
"2657",54031,5,4,-1,959
"2658",54032,5,4,-1,959
"2659",54033,5,4,-1,959
"2660",54034,5,4,-1,959
"2661",54035,4,4,0,959
"2662",54036,3,4,1,959
"2663",54037,4,5,1,959
"2664",54038,4,5,1,959
"2665",54039,4,5,1,959
"2666",54040,4,5,1,959
"2667",54041,4,4,0,959
"2668",54042,5,5,0,959
"2669",54043,4,4,0,959
"2670",54044,4,5,1,959
"2671",54045,4,4,0,959
"2672",54046,4,4,0,959
"2673",54047,4,6,2,959
"2674",54048,4,6,2,959
"2675",54049,3,6,3,959
"2676",54050,3,6,3,959
"2677",54051,3,6,3,959
"2678",54052,3,6,3,959
"2679",54697,3,3,0,959
"2680",54698,3,3,0,959
"2681",54699,3,3,0,959
"2682",54700,3,3,0,959
"2683",54701,3,3,0,959
"2684",54702,3,3,0,959
"2685",54703,2,3,1,959
"2686",54704,3,3,0,959
"2687",54705,4,3,-1,959
"2688",54706,5,6,1,959
"2689",54707,24,24,0,959
"2690",54708,23,23,0,959
"2691",54709,20,21,1,959
"2692",54710,17,17,0,959
"2693",54711,20,25,5,959
"2694",54712,21,25,4,959
"2695",54713,22,26,4,959
"2696",54714,23,26,3,959
"2697",54715,23,26,3,959
"2698",54716,22,25,3,959
"2699",54717,23,26,3,959
"2700",54718,24,27,3,959
"2701",54719,25,27,2,959
"2702",54720,11,15,4,959
"2703",54721,19,19,0,959
"2704",54722,31,30,-1,959
"2705",54723,30,27,-3,959
"2706",54724,30,27,-3,959
"2707",54725,45,39,-6,959
"2708",54726,46,40,-6,959
"2709",54727,61,42,-19,959
"2710",54728,61,44,-17,959
"2711",54729,67,43,-24,959
"2712",54730,71,48,-23,959
"2713",54731,81,81,0,959
"2714",54732,82,80,-2,959
"2715",54733,74,72,-2,959
"2716",54734,76,74,-2,959
"2717",54735,76,75,-1,959
"2718",54736,63,62,-1,959
"2719",54737,63,63,0,959
"2720",54738,6,6,0,959
"2721",54739,3,4,1,959
"2722",54740,3,4,1,959
"2723",54741,3,4,1,959
"2724",54742,3,3,0,959
"2725",54743,6,4,-2,959
"2726",54744,6,4,-2,959
"2727",54745,5,4,-1,959
"2728",54746,5,4,-1,959
"2729",54747,5,4,-1,959
"2730",54748,5,4,-1,959
"2731",54749,5,5,0,959
"2732",54750,5,5,0,959
"2733",54751,5,6,1,959
"2734",54752,5,6,1,959
"2735",54753,5,6,1,959
"2736",54754,5,5,0,959
"2737",54755,4,5,1,959
"2738",54756,4,5,1,959
"2739",54757,4,5,1,959
"2740",54758,4,5,1,959
"2741",54759,4,5,1,959
"2742",54760,4,5,1,959
"2743",54761,4,7,3,959
"2744",54762,5,7,2,959
"2745",54763,5,7,2,959
"2746",54764,5,7,2,959
"2747",54765,5,7,2,959
"2748",54766,5,7,2,959
"2749",54767,4,7,3,959
"2750",54768,4,7,3,959
"2751",55416,4,4,0,959
"2752",55417,4,4,0,959
"2753",55418,4,4,0,959
"2754",55419,4,3,-1,959
"2755",55420,4,3,-1,959
"2756",55421,2,3,1,959
"2757",55422,2,3,1,959
"2758",55423,2,3,1,959
"2759",55424,2,3,1,959
"2760",55425,3,3,0,959
"2761",55426,3,3,0,959
"2762",55427,3,4,1,959
"2763",55428,3,4,1,959
"2764",55429,3,4,1,959
"2765",55430,8,9,1,959
"2766",55431,20,25,5,959
"2767",55432,23,27,4,959
