"","INDEX","X2000","X2087","change","EEZID"
"1844",47578,58,55,-3,959
"1845",47579,17,13,-4,959
"1846",47580,9,8,-1,959
"1847",47581,8,8,0,959
"1848",47582,7,7,0,959
"1849",47583,5,5,0,959
"1850",47584,5,5,0,959
"1851",47585,5,5,0,959
"1852",47586,4,4,0,959
"1853",47587,6,7,1,959
"1854",47588,6,7,1,959
"1855",47589,6,7,1,959
"1856",47590,4,5,1,959
"1857",47591,5,5,0,959
"1858",47592,5,5,0,959
"1859",47593,5,5,0,959
"1860",47594,7,7,0,959
"1861",47595,8,7,-1,959
"1862",47596,8,8,0,959
"1863",47597,6,7,1,959
"1864",47598,7,7,0,959
"1865",47599,7,10,3,959
"1866",47600,7,10,3,959
"1867",47601,7,10,3,959
"1868",47602,7,10,3,959
"1869",47603,7,10,3,959
"1870",47604,9,12,3,959
"1871",47605,9,12,3,959
"1872",47606,9,12,3,959
"1873",47607,10,12,2,959
"1874",47608,67,66,-1,959
"1875",47609,102,96,-6,959
"1876",47610,95,90,-5,959
"1877",47611,101,98,-3,959
"1878",47612,103,98,-5,959
"1879",47613,83,81,-2,959
"1880",47614,94,90,-4,959
"1881",47615,97,95,-2,959
"1882",47616,96,95,-1,959
"1883",48248,3,3,0,959
"1884",48249,3,3,0,959
"1885",48250,3,3,0,959
"1886",48251,4,3,-1,959
"1887",48252,4,3,-1,959
"1888",48253,5,5,0,959
"1889",48254,7,7,0,959
"1890",48255,14,12,-2,959
"1891",48256,14,13,-1,959
"1892",48257,28,30,2,959
"1893",48258,68,67,-1,959
"1894",48259,76,71,-5,959
"1895",48260,82,79,-3,959
"1896",48261,84,79,-5,959
"1897",48262,76,73,-3,959
"1898",48263,75,66,-9,959
"1899",48264,71,63,-8,959
"1900",48265,72,70,-2,959
"1901",48266,74,71,-3,959
"1902",48267,77,77,0,959
"1903",48268,79,79,0,959
"1904",48269,79,80,1,959
"1905",48270,78,79,1,959
"1906",48271,78,80,2,959
"1907",48272,79,79,0,959
"1908",48273,80,78,-2,959
"1909",48274,78,78,0,959
"1910",48275,80,78,-2,959
"1911",48276,83,80,-3,959
"1912",48277,86,84,-2,959
"1913",48278,88,87,-1,959
"1914",48279,89,89,0,959
"1915",48280,88,87,-1,959
"1916",48283,53,54,1,959
"1917",48284,94,89,-5,959
"1918",48285,95,90,-5,959
"1919",48286,95,90,-5,959
"1920",48287,91,89,-2,959
"1921",48288,82,79,-3,959
"1922",48289,86,83,-3,959
"1923",48290,87,85,-2,959
"1924",48291,94,89,-5,959
"1925",48292,95,90,-5,959
"1926",48293,88,82,-6,959
"1927",48294,91,84,-7,959
"1928",48295,82,80,-2,959
"1929",48296,67,65,-2,959
"1930",48297,13,13,0,959
"1931",48298,7,7,0,959
"1932",48299,5,5,0,959
"1933",48300,6,6,0,959
"1934",48301,6,6,0,959
"1935",48302,5,5,0,959
"1936",48303,5,5,0,959
"1937",48304,5,5,0,959
"1938",48305,4,5,1,959
"1939",48306,4,4,0,959
"1940",48307,4,5,1,959
"1941",48308,6,7,1,959
"1942",48309,6,7,1,959
"1943",48310,7,7,0,959
"1944",48311,7,7,0,959
"1945",48312,7,7,0,959
"1946",48313,7,7,0,959
"1947",48314,7,7,0,959
"1948",48316,12,12,0,959
"1949",48317,9,8,-1,959
"1950",48318,7,6,-1,959
"1951",48319,7,8,1,959
"1952",48320,7,8,1,959
"1953",48321,6,8,2,959
"1954",48322,6,10,4,959
"1955",48323,8,12,4,959
"1956",48324,8,12,4,959
"1957",48325,8,12,4,959
"1958",48326,9,12,3,959
"1959",48327,10,12,2,959
"1960",48328,11,12,1,959
"1961",48329,79,76,-3,959
"1962",48330,94,91,-3,959
"1963",48331,104,103,-1,959
"1964",48332,106,103,-3,959
"1965",48333,101,98,-3,959
"1966",48334,102,98,-4,959
"1967",48335,101,96,-5,959
"1968",48336,98,96,-2,959
"1969",48337,91,90,-1,959
"1970",48338,40,46,6,959
"1971",48948,2,3,1,959
"1972",48949,2,3,1,959
"1973",48950,2,3,1,959
"1974",48951,2,3,1,959
"1975",48952,2,3,1,959
"1976",48968,3,3,0,959
"1977",48969,3,3,0,959
"1978",48970,3,3,0,959
"1979",48971,3,3,0,959
"1980",48972,3,3,0,959
"1981",48973,3,4,1,959
"1982",48974,4,4,0,959
"1983",48975,4,4,0,959
"1984",48976,4,4,0,959
"1985",48977,6,6,0,959
"1986",48978,8,7,-1,959
"1987",48979,8,7,-1,959
"1988",48980,14,14,0,959
"1989",48981,14,14,0,959
"1990",48982,13,13,0,959
"1991",48983,66,63,-3,959
"1992",48984,67,63,-4,959
"1993",48985,75,75,0,959
"1994",48986,73,71,-2,959
"1995",48987,78,77,-1,959
"1996",48988,79,77,-2,959
"1997",48989,79,78,-1,959
"1998",48990,79,78,-1,959
"1999",48991,81,79,-2,959
"2000",48992,81,80,-1,959
"2001",48993,80,80,0,959
"2002",48994,85,84,-1,959
"2003",48995,89,85,-4,959
"2004",48996,91,85,-6,959
"2005",48997,81,82,1,959
"2006",48998,83,83,0,959
"2007",48999,92,87,-5,959
"2008",49000,94,91,-3,959
"2009",49001,97,91,-6,959
"2010",49002,98,92,-6,959
"2011",49003,96,94,-2,959
"2012",49004,98,94,-4,959
"2013",49005,93,89,-4,959
"2014",49006,93,86,-7,959
"2015",49007,90,85,-5,959
"2016",49008,79,78,-1,959
"2017",49009,96,90,-6,959
"2018",49010,97,93,-4,959
"2019",49011,84,83,-1,959
"2020",49012,70,68,-2,959
"2021",49013,61,59,-2,959
"2022",49014,50,51,1,959
"2023",49015,8,8,0,959
"2024",49016,6,7,1,959
"2025",49017,5,5,0,959
"2026",49018,5,5,0,959
"2027",49019,5,5,0,959
"2028",49020,6,6,0,959
"2029",49021,5,5,0,959
"2030",49022,5,5,0,959
"2031",49023,5,4,-1,959
"2032",49024,4,4,0,959
"2033",49025,4,4,0,959
"2034",49026,4,4,0,959
"2035",49027,4,5,1,959
"2036",49037,11,10,-1,959
"2037",49038,6,6,0,959
"2038",49039,6,7,1,959
"2039",49040,7,8,1,959
"2040",49041,7,8,1,959
"2041",49042,7,8,1,959
"2042",49043,8,9,1,959
"2043",49044,8,9,1,959
"2044",49045,8,9,1,959
"2045",49046,8,10,2,959
"2046",49047,9,10,1,959
"2047",49048,9,12,3,959
"2048",49049,16,18,2,959
"2049",49050,76,76,0,959
"2050",49051,104,104,0,959
"2051",49052,102,100,-2,959
"2052",49053,99,99,0,959
"2053",49054,94,92,-2,959
"2054",49055,92,92,0,959
"2055",49056,101,99,-2,959
"2056",49057,102,99,-3,959
"2057",49058,99,98,-1,959
"2058",49059,99,98,-1,959
"2059",49060,48,54,6,959
"2060",49666,2,3,1,959
"2061",49667,2,3,1,959
"2062",49668,2,3,1,959
"2063",49669,2,3,1,959
"2064",49670,2,3,1,959
"2065",49671,2,3,1,959
"2066",49672,2,3,1,959
"2067",49673,3,3,0,959
"2068",49674,3,3,0,959
"2069",49675,3,3,0,959
"2070",49676,3,3,0,959
"2071",49681,1,2,1,959
"2072",49682,2,3,1,959
"2073",49683,2,3,1,959
"2074",49684,2,3,1,959
"2075",49685,2,3,1,959
"2076",49686,2,3,1,959
"2077",49687,3,3,0,959
"2078",49688,3,3,0,959
"2079",49689,3,3,0,959
"2080",49690,3,3,0,959
"2081",49691,3,3,0,959
"2082",49692,3,3,0,959
"2083",49693,3,4,1,959
"2084",49694,4,4,0,959
"2085",49695,4,4,0,959
"2086",49696,5,4,-1,959
"2087",49697,5,4,-1,959
"2088",49698,6,6,0,959
"2089",49699,6,6,0,959
"2090",49700,6,6,0,959
"2091",49701,6,6,0,959
"2092",49702,6,6,0,959
"2093",49703,11,10,-1,959
"2094",49704,54,53,-1,959
"2095",49705,71,70,-1,959
"2096",49706,73,69,-4,959
"2097",49707,76,75,-1,959
"2098",49708,76,76,0,959
"2099",49709,79,78,-1,959
"2100",49710,79,78,-1,959
"2101",49711,81,79,-2,959
"2102",49712,92,90,-2,959
"2103",49713,93,88,-5,959
"2104",49714,92,87,-5,959
"2105",49715,85,82,-3,959
"2106",49716,88,86,-2,959
"2107",49717,93,89,-4,959
"2108",49718,95,90,-5,959
"2109",49719,95,94,-1,959
"2110",49720,96,92,-4,959
"2111",49721,98,92,-6,959
"2112",49722,98,92,-6,959
"2113",49723,97,94,-3,959
"2114",49724,86,81,-5,959
"2115",49725,88,81,-7,959
"2116",49726,90,83,-7,959
"2117",49727,84,81,-3,959
"2118",49728,74,73,-1,959
"2119",49729,69,66,-3,959
"2120",49730,20,21,1,959
"2121",49731,12,13,1,959
"2122",49732,11,13,2,959
"2123",49733,6,7,1,959
"2124",49734,5,6,1,959
"2125",49735,6,6,0,959
"2126",49736,6,7,1,959
"2127",49737,5,6,1,959
"2128",49738,5,5,0,959
"2129",49739,5,5,0,959
"2130",49740,5,4,-1,959
"2131",49741,5,4,-1,959
"2132",49742,5,4,-1,959
"2133",49743,5,4,-1,959
"2134",49744,4,4,0,959
"2135",49745,4,4,0,959
"2136",49746,4,5,1,959
"2137",49758,8,8,0,959
"2138",49759,6,7,1,959
"2139",49760,8,10,2,959
"2140",49761,8,10,2,959
"2141",49762,7,8,1,959
"2142",49763,8,9,1,959
"2143",49764,8,9,1,959
"2144",49765,8,9,1,959
"2145",49766,8,9,1,959
"2146",49767,8,9,1,959
"2147",49768,8,11,3,959
"2148",49769,10,12,2,959
"2149",49770,18,20,2,959
"2150",49771,77,74,-3,959
"2151",49772,98,98,0,959
"2152",49773,102,103,1,959
"2153",49774,100,100,0,959
"2154",49775,84,85,1,959
"2155",49776,100,98,-2,959
"2156",49777,100,99,-1,959
"2157",49778,101,101,0,959
"2158",49779,97,97,0,959
"2159",49780,96,98,2,959
"2160",49781,93,94,1,959
"2161",50385,2,3,1,959
"2162",50386,2,3,1,959
"2163",50387,2,3,1,959
"2164",50388,2,3,1,959
"2165",50389,2,3,1,959
"2166",50390,2,3,1,959
"2167",50391,2,3,1,959
"2168",50392,2,3,1,959
"2169",50393,3,4,1,959
"2170",50394,4,4,0,959
"2171",50395,4,4,0,959
"2172",50396,4,4,0,959
"2173",50397,4,4,0,959
"2174",50398,4,4,0,959
"2175",50399,1,3,2,959
"2176",50400,1,2,1,959
"2177",50401,1,2,1,959
"2178",50402,2,3,1,959
"2179",50403,2,3,1,959
"2180",50404,2,3,1,959
"2181",50405,2,3,1,959
"2182",50406,2,3,1,959
"2183",50407,2,2,0,959
"2184",50408,2,2,0,959
"2185",50409,1,1,0,959
"2186",50410,1,1,0,959
"2187",50411,1,1,0,959
"2188",50412,1,1,0,959
"2189",50413,1,2,1,959
"2190",50414,2,2,0,959
"2191",50415,4,3,-1,959
"2192",50416,4,4,0,959
"2193",50417,4,4,0,959
"2194",50418,4,4,0,959
"2195",50419,7,6,-1,959
"2196",50420,7,6,-1,959
"2197",50421,7,6,-1,959
"2198",50422,10,9,-1,959
"2199",50423,12,10,-2,959
"2200",50424,13,10,-3,959
"2201",50425,36,36,0,959
"2202",50426,69,68,-1,959
"2203",50427,76,74,-2,959
"2204",50428,82,79,-3,959
"2205",50429,83,81,-2,959
"2206",50430,84,83,-1,959
"2207",50431,91,88,-3,959
"2208",50432,90,88,-2,959
"2209",50433,93,89,-4,959
"2210",50434,95,91,-4,959
"2211",50435,95,90,-5,959
"2212",50436,95,91,-4,959
"2213",50437,96,93,-3,959
"2214",50438,97,94,-3,959
"2215",50439,97,95,-2,959
"2216",50440,97,92,-5,959
"2217",50441,100,95,-5,959
"2218",50442,100,95,-5,959
"2219",50443,99,96,-3,959
"2220",50444,87,84,-3,959
"2221",50445,71,68,-3,959
"2222",50446,69,67,-2,959
"2223",50447,18,16,-2,959
"2224",50448,15,14,-1,959
"2225",50449,9,8,-1,959
"2226",50450,5,6,1,959
"2227",50451,5,6,1,959
"2228",50452,6,6,0,959
"2229",50453,6,7,1,959
"2230",50454,5,6,1,959
"2231",50455,5,6,1,959
"2232",50456,5,7,2,959
"2233",50457,5,6,1,959
"2234",50458,7,7,0,959
"2235",50459,10,10,0,959
"2236",50460,9,9,0,959
"2237",50461,6,6,0,959
"2238",50462,6,6,0,959
"2239",50463,4,4,0,959
"2240",50464,4,4,0,959
"2241",50479,6,6,0,959
"2242",50480,6,7,1,959
"2243",50481,6,8,2,959
"2244",50482,8,10,2,959
"2245",50483,7,10,3,959
"2246",50484,7,10,3,959
"2247",50485,8,9,1,959
"2248",50486,12,12,0,959
"2249",50487,12,13,1,959
"2250",50488,9,12,3,959
"2251",50489,10,13,3,959
"2252",50490,10,13,3,959
"2253",50491,17,20,3,959
"2254",50492,80,80,0,959
"2255",50493,109,110,1,959
"2256",50494,108,106,-2,959
"2257",50495,106,106,0,959
"2258",50496,106,105,-1,959
"2259",50497,107,105,-2,959
"2260",50498,107,107,0,959
"2261",50499,103,104,1,959
"2262",50500,102,101,-1,959
"2263",51103,2,3,1,959
"2264",51104,2,3,1,959
"2265",51105,2,3,1,959
"2266",51106,2,3,1,959
"2267",51107,2,3,1,959
"2268",51108,2,3,1,959
"2269",51109,2,3,1,959
"2270",51110,2,3,1,959
"2271",51111,2,3,1,959
"2272",51112,2,3,1,959
"2273",51113,9,10,1,959
"2274",51114,9,10,1,959
"2275",51115,4,4,0,959
"2276",51116,4,4,0,959
"2277",51117,10,10,0,959
"2278",51118,15,15,0,959
"2279",51119,14,15,1,959
"2280",51120,1,2,1,959
"2281",51121,1,2,1,959
"2282",51122,2,3,1,959
"2283",51123,2,3,1,959
"2284",51124,2,3,1,959
"2285",51125,2,3,1,959
"2286",51126,2,3,1,959
"2287",51127,2,2,0,959
"2288",51128,2,2,0,959
"2289",51129,1,1,0,959
"2290",51130,1,2,1,959
"2291",51131,1,2,1,959
"2292",51132,1,2,1,959
"2293",51133,2,2,0,959
"2294",51134,2,3,1,959
"2295",51135,4,4,0,959
"2296",51136,4,4,0,959
"2297",51137,4,5,1,959
"2298",51138,6,7,1,959
"2299",51139,7,7,0,959
"2300",51140,7,7,0,959
"2301",51141,7,7,0,959
"2302",51142,7,7,0,959
"2303",51143,14,13,-1,959
"2304",51144,15,12,-3,959
"2305",51145,24,19,-5,959
"2306",51146,34,32,-2,959
"2307",51147,99,95,-4,959
"2308",51148,98,94,-4,959
"2309",51149,99,94,-5,959
"2310",51150,96,91,-5,959
"2311",51151,92,89,-3,959
"2312",51152,89,87,-2,959
"2313",51153,81,81,0,959
"2314",51154,94,93,-1,959
"2315",51155,101,99,-2,959
"2316",51156,102,99,-3,959
"2317",51157,94,90,-4,959
"2318",51158,89,86,-3,959
"2319",51159,86,84,-2,959
"2320",51160,89,87,-2,959
"2321",51161,90,86,-4,959
"2322",51162,80,76,-4,959
"2323",51163,27,28,1,959
"2324",51164,12,11,-1,959
"2325",51165,9,8,-1,959
"2326",51166,8,7,-1,959
"2327",51167,6,5,-1,959
"2328",51168,5,5,0,959
"2329",51169,5,5,0,959
"2330",51170,5,6,1,959
"2331",51171,5,6,1,959
"2332",51172,5,6,1,959
"2333",51173,6,6,0,959
"2334",51174,5,6,1,959
"2335",51175,5,6,1,959
"2336",51176,5,6,1,959
"2337",51177,5,6,1,959
"2338",51178,5,5,0,959
"2339",51179,6,6,0,959
"2340",51180,6,6,0,959
"2341",51181,6,6,0,959
"2342",51182,6,6,0,959
"2343",51201,6,8,2,959
"2344",51202,6,8,2,959
"2345",51203,5,8,3,959
"2346",51204,5,8,3,959
"2347",51205,7,9,2,959
"2348",51206,8,10,2,959
"2349",51207,10,11,1,959
"2350",51208,10,12,2,959
"2351",51209,10,13,3,959
"2352",51210,10,13,3,959
"2353",51211,10,14,4,959
"2354",51212,20,24,4,959
"2355",51213,77,75,-2,959
"2356",51214,108,108,0,959
"2357",51215,106,107,1,959
"2358",51216,106,106,0,959
"2359",51217,106,106,0,959
"2360",51822,2,4,2,959
"2361",51823,3,4,1,959
"2362",51824,3,4,1,959
"2363",51825,3,4,1,959
"2364",51826,3,4,1,959
"2365",51827,3,4,1,959
"2366",51828,2,3,1,959
"2367",51829,2,3,1,959
"2368",51830,2,3,1,959
"2369",51831,2,3,1,959
"2370",51832,2,3,1,959
"2371",51833,2,3,1,959
"2372",51834,2,3,1,959
"2373",51835,3,3,0,959
"2374",51836,3,3,0,959
"2375",51837,3,3,0,959
"2376",51838,4,4,0,959
"2377",51839,4,4,0,959
"2378",51840,1,2,1,959
"2379",51841,1,2,1,959
"2380",51842,2,3,1,959
"2381",51843,2,3,1,959
"2382",51844,2,2,0,959
"2383",51845,1,1,0,959
"2384",51846,2,2,0,959
"2385",51847,2,2,0,959
"2386",51848,2,2,0,959
"2387",51849,3,2,-1,959
"2388",51850,3,2,-1,959
"2389",51851,3,2,-1,959
"2390",51852,3,2,-1,959
"2391",51853,3,2,-1,959
"2392",51854,3,2,-1,959
"2393",51855,2,3,1,959
"2394",51856,4,5,1,959
"2395",51857,5,5,0,959
"2396",51858,5,5,0,959
"2397",51859,5,5,0,959
"2398",51860,5,5,0,959
"2399",51861,8,6,-2,959
"2400",51862,13,10,-3,959
"2401",51863,21,18,-3,959
"2402",51864,93,91,-2,959
"2403",51865,96,93,-3,959
"2404",51866,96,94,-2,959
"2405",51867,89,88,-1,959
"2406",51868,92,91,-1,959
"2407",51869,93,89,-4,959
"2408",51870,91,88,-3,959
"2409",51871,93,91,-2,959
"2410",51872,93,91,-2,959
"2411",51873,87,86,-1,959
"2412",51874,85,85,0,959
"2413",51875,19,17,-2,959
"2414",51876,13,12,-1,959
"2415",51877,14,13,-1,959
"2416",51878,14,13,-1,959
"2417",51879,8,7,-1,959
"2418",51880,9,7,-2,959
"2419",51881,6,6,0,959
"2420",51882,6,6,0,959
"2421",51883,6,6,0,959
"2422",51884,5,5,0,959
"2423",51885,5,5,0,959
"2424",51886,5,5,0,959
"2425",51887,5,5,0,959
"2426",51888,5,5,0,959
"2427",51889,5,5,0,959
"2428",51890,5,6,1,959
"2429",51891,5,6,1,959
"2430",51892,5,6,1,959
"2431",51893,5,6,1,959
"2432",51894,5,6,1,959
"2433",51895,5,6,1,959
"2434",51896,5,6,1,959
"2435",51897,4,5,1,959
"2436",51898,4,5,1,959
"2437",51899,4,4,0,959
"2438",51900,4,4,0,959
"2439",51922,6,8,2,959
"2440",51923,5,8,3,959
"2441",51924,5,8,3,959
"2442",51925,6,8,2,959
"2443",51926,9,11,2,959
"2444",51927,13,15,2,959
"2445",51928,15,16,1,959
"2446",51929,15,17,2,959
"2447",52541,4,4,0,959
"2448",52542,4,4,0,959
"2449",52543,4,4,0,959
"2450",52544,4,4,0,959
"2451",52545,4,4,0,959
"2452",52546,4,4,0,959
"2453",52547,4,4,0,959
"2454",52548,2,3,1,959
"2455",52549,2,3,1,959
"2456",52550,2,3,1,959
"2457",52551,2,3,1,959
"2458",52552,2,3,1,959
"2459",52553,3,3,0,959
"2460",52554,3,3,0,959
"2461",52555,3,3,0,959
"2462",52556,3,3,0,959
"2463",52557,3,3,0,959
"2464",52558,3,3,0,959
"2465",52559,3,3,0,959
"2466",52560,1,2,1,959
"2467",52561,1,2,1,959
"2468",52562,3,4,1,959
"2469",52563,3,3,0,959
"2470",52564,3,3,0,959
"2471",52565,2,2,0,959
"2472",52566,2,2,0,959
"2473",52567,2,2,0,959
"2474",52568,2,2,0,959
"2475",52569,3,2,-1,959
"2476",52570,3,2,-1,959
"2477",52571,3,2,-1,959
"2478",52572,3,2,-1,959
"2479",52573,6,4,-2,959
"2480",52574,6,4,-2,959
"2481",52575,5,4,-1,959
"2482",52576,6,5,-1,959
"2483",52577,11,10,-1,959
"2484",52578,19,17,-2,959
"2485",52579,19,17,-2,959
"2486",52580,66,65,-1,959
"2487",52581,67,64,-3,959
"2488",52582,64,61,-3,959
"2489",52583,88,85,-3,959
"2490",52584,90,88,-2,959
"2491",52585,95,91,-4,959
"2492",52586,96,93,-3,959
"2493",52587,98,97,-1,959
"2494",52588,96,95,-1,959
"2495",52589,66,66,0,959
"2496",52590,14,14,0,959
"2497",52591,8,8,0,959
"2498",52592,7,8,1,959
"2499",52593,7,7,0,959
"2500",52594,5,5,0,959
"2501",52595,4,4,0,959
"2502",52596,4,4,0,959
"2503",52597,5,5,0,959
"2504",52598,5,5,0,959
"2505",52599,5,5,0,959
"2506",52600,5,5,0,959
"2507",52601,6,6,0,959
"2508",52602,5,5,0,959
"2509",52603,5,5,0,959
"2510",52604,5,5,0,959
"2511",52605,5,5,0,959
"2512",52606,5,5,0,959
"2513",52607,5,5,0,959
"2514",52608,5,5,0,959
"2515",52609,5,5,0,959
"2516",52610,5,5,0,959
"2517",52611,5,6,1,959
"2518",52612,5,6,1,959
"2519",52613,5,6,1,959
"2520",52614,4,5,1,959
"2521",52615,3,4,1,959
"2522",52616,3,4,1,959
"2523",52617,3,4,1,959
"2524",52618,4,5,1,959
"2525",52643,5,8,3,959
"2526",53259,3,3,0,959
"2527",53260,3,3,0,959
"2528",53261,4,4,0,959
"2529",53262,26,25,-1,959
"2530",53263,26,25,-1,959
"2531",53264,21,23,2,959
"2532",53265,21,22,1,959
"2533",53266,24,25,1,959
"2534",53267,25,25,0,959
"2535",53268,2,3,1,959
"2536",53269,2,3,1,959
"2537",53270,2,3,1,959
"2538",53271,2,3,1,959
"2539",53272,3,3,0,959
"2540",53273,3,3,0,959
"2541",53274,3,3,0,959
"2542",53275,4,3,-1,959
"2543",53276,4,3,-1,959
"2544",53277,3,3,0,959
"2545",53278,3,3,0,959
"2546",53279,3,3,0,959
"2547",53280,1,2,1,959
"2548",53281,2,4,2,959
"2549",53282,4,6,2,959
"2550",53283,3,2,-1,959
"2551",53284,3,2,-1,959
"2552",53285,2,2,0,959
"2553",53286,2,2,0,959
"2554",53287,2,2,0,959
"2555",53288,2,2,0,959
"2556",53289,2,2,0,959
"2557",53290,2,2,0,959
"2558",53291,6,5,-1,959
"2559",53292,11,10,-1,959
"2560",53293,55,55,0,959
"2561",53294,55,55,0,959
"2562",53295,30,30,0,959
"2563",53296,59,58,-1,959
"2564",53297,59,58,-1,959
"2565",53298,86,82,-4,959
"2566",53299,87,85,-2,959
"2567",53300,87,84,-3,959
"2568",53301,85,82,-3,959
"2569",53302,89,85,-4,959
"2570",53303,89,88,-1,959
"2571",53304,87,86,-1,959
"2572",53305,25,25,0,959
"2573",53306,23,22,-1,959
"2574",53307,9,9,0,959
"2575",53308,5,6,1,959
"2576",53309,5,6,1,959
"2577",53310,5,6,1,959
"2578",53311,5,6,1,959
"2579",53312,5,6,1,959
"2580",53313,5,6,1,959
"2581",53314,5,6,1,959
"2582",53315,5,6,1,959
"2583",53316,5,5,0,959
"2584",53317,5,5,0,959
"2585",53318,5,5,0,959
"2586",53319,5,5,0,959
"2587",53320,4,5,1,959
"2588",53321,5,5,0,959
"2589",53322,5,5,0,959
"2590",53323,5,5,0,959
"2591",53324,5,5,0,959
"2592",53325,5,5,0,959
"2593",53326,5,5,0,959
"2594",53327,5,5,0,959
"2595",53328,4,4,0,959
"2596",53329,4,4,0,959
"2597",53330,4,4,0,959
"2598",53331,4,4,0,959
"2599",53332,3,4,1,959
"2600",53333,3,4,1,959
"2601",53334,3,4,1,959
"2602",53335,3,4,1,959
"2603",53336,3,4,1,959
"2604",53978,3,3,0,959
"2605",53979,3,3,0,959
"2606",53980,3,3,0,959
"2607",53981,4,4,0,959
"2608",53982,14,14,0,959
"2609",53983,14,14,0,959
"2610",53984,7,7,0,959
"2611",53985,26,26,0,959
"2612",53986,25,24,-1,959
"2613",53987,24,24,0,959
"2614",53988,23,24,1,959
"2615",53989,23,22,-1,959
"2616",53990,18,20,2,959
"2617",53991,15,17,2,959
"2618",53992,5,6,1,959
"2619",53993,2,3,1,959
"2620",53994,2,3,1,959
"2621",53995,2,3,1,959
"2622",53996,3,3,0,959
"2623",53997,3,4,1,959
"2624",53998,3,4,1,959
"2625",53999,4,3,-1,959
"2626",54000,3,4,1,959
"2627",54001,1,2,1,959
"2628",54002,3,4,1,959
"2629",54003,3,2,-1,959
"2630",54004,3,2,-1,959
"2631",54005,2,2,0,959
"2632",54006,4,3,-1,959
"2633",54007,29,27,-2,959
"2634",54008,28,26,-2,959
"2635",54009,29,27,-2,959
"2636",54010,29,27,-2,959
"2637",54011,80,79,-1,959
"2638",54012,81,80,-1,959
"2639",54013,82,81,-1,959
"2640",54014,82,82,0,959
"2641",54015,82,82,0,959
"2642",54016,82,79,-3,959
"2643",54017,73,72,-1,959
"2644",54018,73,75,2,959
"2645",54019,72,71,-1,959
"2646",54020,63,63,0,959
"2647",54021,60,61,1,959
"2648",54022,35,35,0,959
"2649",54023,9,9,0,959
"2650",54024,7,8,1,959
"2651",54025,5,6,1,959
"2652",54026,5,6,1,959
"2653",54027,5,6,1,959
"2654",54028,5,6,1,959
"2655",54029,5,6,1,959
"2656",54030,5,6,1,959
"2657",54031,5,6,1,959
"2658",54032,5,6,1,959
"2659",54033,5,6,1,959
"2660",54034,5,5,0,959
"2661",54035,4,4,0,959
"2662",54036,4,5,1,959
"2663",54037,4,5,1,959
"2664",54038,4,5,1,959
"2665",54039,4,6,2,959
"2666",54040,4,6,2,959
"2667",54041,5,6,1,959
"2668",54042,5,6,1,959
"2669",54043,5,6,1,959
"2670",54044,5,6,1,959
"2671",54045,4,6,2,959
"2672",54046,4,5,1,959
"2673",54047,4,5,1,959
"2674",54048,4,4,0,959
"2675",54049,3,4,1,959
"2676",54050,3,4,1,959
"2677",54051,3,4,1,959
"2678",54052,3,4,1,959
"2679",54697,3,3,0,959
"2680",54698,3,3,0,959
"2681",54699,3,3,0,959
"2682",54700,3,3,0,959
"2683",54701,3,3,0,959
"2684",54702,3,3,0,959
"2685",54703,3,3,0,959
"2686",54704,3,3,0,959
"2687",54705,5,4,-1,959
"2688",54706,8,7,-1,959
"2689",54707,25,24,-1,959
"2690",54708,24,24,0,959
"2691",54709,20,22,2,959
"2692",54710,17,19,2,959
"2693",54711,20,23,3,959
"2694",54712,20,23,3,959
"2695",54713,21,24,3,959
"2696",54714,22,24,2,959
"2697",54715,22,24,2,959
"2698",54716,21,24,3,959
"2699",54717,21,23,2,959
"2700",54718,24,26,2,959
"2701",54719,26,26,0,959
"2702",54720,3,5,2,959
"2703",54721,0,2,2,959
"2704",54722,27,24,-3,959
"2705",54723,27,23,-4,959
"2706",54724,27,23,-4,959
"2707",54725,46,33,-13,959
"2708",54726,50,39,-11,959
"2709",54727,61,53,-8,959
"2710",54728,63,55,-8,959
"2711",54729,68,62,-6,959
"2712",54730,70,65,-5,959
"2713",54731,81,80,-1,959
"2714",54732,82,81,-1,959
"2715",54733,75,73,-2,959
"2716",54734,79,77,-2,959
"2717",54735,79,77,-2,959
"2718",54736,64,63,-1,959
"2719",54737,63,64,1,959
"2720",54738,6,7,1,959
"2721",54739,3,5,2,959
"2722",54740,3,5,2,959
"2723",54741,4,4,0,959
"2724",54742,4,4,0,959
"2725",54743,6,7,1,959
"2726",54744,6,7,1,959
"2727",54745,6,7,1,959
"2728",54746,6,7,1,959
"2729",54747,5,7,2,959
"2730",54748,5,7,2,959
"2731",54749,5,7,2,959
"2732",54750,5,7,2,959
"2733",54751,5,6,1,959
"2734",54752,5,6,1,959
"2735",54753,5,6,1,959
"2736",54754,5,6,1,959
"2737",54755,5,5,0,959
"2738",54756,4,5,1,959
"2739",54757,4,5,1,959
"2740",54758,4,5,1,959
"2741",54759,4,6,2,959
"2742",54760,4,6,2,959
"2743",54761,4,6,2,959
"2744",54762,5,6,1,959
"2745",54763,5,5,0,959
"2746",54764,5,5,0,959
"2747",54765,5,5,0,959
"2748",54766,5,5,0,959
"2749",54767,4,5,1,959
"2750",54768,4,5,1,959
"2751",55416,4,4,0,959
"2752",55417,4,4,0,959
"2753",55418,4,4,0,959
"2754",55419,4,4,0,959
"2755",55420,4,4,0,959
