"","INDEX","X2000","X2087","change","EEZID"
"1844",47578,58,56,-2,959
"1845",47579,14,11,-3,959
"1846",47580,9,8,-1,959
"1847",47581,9,8,-1,959
"1848",47582,8,7,-1,959
"1849",47583,8,7,-1,959
"1850",47584,8,7,-1,959
"1851",47585,8,7,-1,959
"1852",47586,7,7,0,959
"1853",47587,7,8,1,959
"1854",47588,7,8,1,959
"1855",47589,7,8,1,959
"1856",47590,7,8,1,959
"1857",47591,8,8,0,959
"1858",47592,8,8,0,959
"1859",47593,8,8,0,959
"1860",47594,8,8,0,959
"1861",47595,9,8,-1,959
"1862",47596,9,9,0,959
"1863",47597,10,10,0,959
"1864",47598,10,12,2,959
"1865",47599,10,12,2,959
"1866",47600,10,12,2,959
"1867",47601,10,12,2,959
"1868",47602,10,12,2,959
"1869",47603,9,12,3,959
"1870",47604,9,12,3,959
"1871",47605,9,12,3,959
"1872",47606,9,12,3,959
"1873",47607,11,12,1,959
"1874",47608,72,70,-2,959
"1875",47609,106,100,-6,959
"1876",47610,102,97,-5,959
"1877",47611,107,104,-3,959
"1878",47612,109,104,-5,959
"1879",47613,92,88,-4,959
"1880",47614,103,97,-6,959
"1881",47615,106,102,-4,959
"1882",47616,105,102,-3,959
"1883",48248,6,5,-1,959
"1884",48249,6,6,0,959
"1885",48250,6,6,0,959
"1886",48251,7,5,-2,959
"1887",48252,7,5,-2,959
"1888",48253,8,7,-1,959
"1889",48254,8,7,-1,959
"1890",48255,14,12,-2,959
"1891",48256,14,13,-1,959
"1892",48257,30,32,2,959
"1893",48258,73,72,-1,959
"1894",48259,80,77,-3,959
"1895",48260,87,86,-1,959
"1896",48261,89,86,-3,959
"1897",48262,82,80,-2,959
"1898",48263,80,75,-5,959
"1899",48264,76,71,-5,959
"1900",48265,79,79,0,959
"1901",48266,81,81,0,959
"1902",48267,84,86,2,959
"1903",48268,86,87,1,959
"1904",48269,85,88,3,959
"1905",48270,84,87,3,959
"1906",48271,84,88,4,959
"1907",48272,85,87,2,959
"1908",48273,87,88,1,959
"1909",48274,86,88,2,959
"1910",48275,89,88,-1,959
"1911",48276,93,90,-3,959
"1912",48277,95,94,-1,959
"1913",48278,96,96,0,959
"1914",48279,97,97,0,959
"1915",48280,95,96,1,959
"1916",48283,60,61,1,959
"1917",48284,103,97,-6,959
"1918",48285,101,97,-4,959
"1919",48286,100,96,-4,959
"1920",48287,97,96,-1,959
"1921",48288,88,86,-2,959
"1922",48289,93,90,-3,959
"1923",48290,94,92,-2,959
"1924",48291,101,96,-5,959
"1925",48292,101,96,-5,959
"1926",48293,95,89,-6,959
"1927",48294,96,89,-7,959
"1928",48295,87,85,-2,959
"1929",48296,72,70,-2,959
"1930",48297,12,12,0,959
"1931",48298,8,9,1,959
"1932",48299,7,7,0,959
"1933",48300,8,8,0,959
"1934",48301,9,8,-1,959
"1935",48302,8,7,-1,959
"1936",48303,8,7,-1,959
"1937",48304,8,7,-1,959
"1938",48305,7,7,0,959
"1939",48306,7,6,-1,959
"1940",48307,7,8,1,959
"1941",48308,7,8,1,959
"1942",48309,7,8,1,959
"1943",48310,8,8,0,959
"1944",48311,8,8,0,959
"1945",48312,8,8,0,959
"1946",48313,8,8,0,959
"1947",48314,8,8,0,959
"1948",48316,12,12,0,959
"1949",48317,10,9,-1,959
"1950",48318,10,10,0,959
"1951",48319,10,10,0,959
"1952",48320,10,11,1,959
"1953",48321,9,11,2,959
"1954",48322,9,12,3,959
"1955",48323,8,12,4,959
"1956",48324,8,12,4,959
"1957",48325,8,12,4,959
"1958",48326,9,12,3,959
"1959",48327,11,12,1,959
"1960",48328,12,12,0,959
"1961",48329,83,79,-4,959
"1962",48330,99,96,-3,959
"1963",48331,110,107,-3,959
"1964",48332,112,108,-4,959
"1965",48333,110,106,-4,959
"1966",48334,111,106,-5,959
"1967",48335,110,104,-6,959
"1968",48336,106,103,-3,959
"1969",48337,99,98,-1,959
"1970",48338,48,54,6,959
"1971",48948,1,5,4,959
"1972",48949,1,5,4,959
"1973",48950,1,5,4,959
"1974",48951,1,5,4,959
"1975",48952,1,5,4,959
"1976",48968,5,6,1,959
"1977",48969,6,6,0,959
"1978",48970,6,6,0,959
"1979",48971,6,6,0,959
"1980",48972,6,6,0,959
"1981",48973,6,7,1,959
"1982",48974,7,7,0,959
"1983",48975,7,6,-1,959
"1984",48976,7,6,-1,959
"1985",48977,7,6,-1,959
"1986",48978,9,7,-2,959
"1987",48979,9,7,-2,959
"1988",48980,13,13,0,959
"1989",48981,13,13,0,959
"1990",48982,12,12,0,959
"1991",48983,70,68,-2,959
"1992",48984,71,70,-1,959
"1993",48985,81,81,0,959
"1994",48986,80,78,-2,959
"1995",48987,84,84,0,959
"1996",48988,85,85,0,959
"1997",48989,85,85,0,959
"1998",48990,85,85,0,959
"1999",48991,87,86,-1,959
"2000",48992,87,87,0,959
"2001",48993,88,90,2,959
"2002",48994,94,94,0,959
"2003",48995,98,95,-3,959
"2004",48996,99,94,-5,959
"2005",48997,90,92,2,959
"2006",48998,91,91,0,959
"2007",48999,98,94,-4,959
"2008",49000,100,97,-3,959
"2009",49001,104,98,-6,959
"2010",49002,104,98,-6,959
"2011",49003,102,100,-2,959
"2012",49004,103,99,-4,959
"2013",49005,100,95,-5,959
"2014",49006,99,93,-6,959
"2015",49007,97,93,-4,959
"2016",49008,86,86,0,959
"2017",49009,101,95,-6,959
"2018",49010,101,97,-4,959
"2019",49011,89,88,-1,959
"2020",49012,74,72,-2,959
"2021",49013,61,59,-2,959
"2022",49014,49,50,1,959
"2023",49015,8,8,0,959
"2024",49016,8,9,1,959
"2025",49017,7,8,1,959
"2026",49018,7,7,0,959
"2027",49019,7,7,0,959
"2028",49020,8,8,0,959
"2029",49021,8,7,-1,959
"2030",49022,8,7,-1,959
"2031",49023,8,6,-2,959
"2032",49024,7,6,-1,959
"2033",49025,7,6,-1,959
"2034",49026,7,6,-1,959
"2035",49027,7,7,0,959
"2036",49037,12,12,0,959
"2037",49038,9,10,1,959
"2038",49039,9,10,1,959
"2039",49040,10,10,0,959
"2040",49041,10,10,0,959
"2041",49042,10,10,0,959
"2042",49043,8,8,0,959
"2043",49044,8,9,1,959
"2044",49045,8,9,1,959
"2045",49046,8,10,2,959
"2046",49047,9,10,1,959
"2047",49048,9,11,2,959
"2048",49049,15,16,1,959
"2049",49050,81,80,-1,959
"2050",49051,109,107,-2,959
"2051",49052,109,106,-3,959
"2052",49053,107,107,0,959
"2053",49054,105,102,-3,959
"2054",49055,100,99,-1,959
"2055",49056,109,107,-2,959
"2056",49057,109,108,-1,959
"2057",49058,108,107,-1,959
"2058",49059,108,106,-2,959
"2059",49060,58,61,3,959
"2060",49666,1,5,4,959
"2061",49667,1,5,4,959
"2062",49668,1,5,4,959
"2063",49669,1,5,4,959
"2064",49670,1,5,4,959
"2065",49671,1,5,4,959
"2066",49672,1,5,4,959
"2067",49673,2,5,3,959
"2068",49674,2,5,3,959
"2069",49675,2,5,3,959
"2070",49676,2,5,3,959
"2071",49681,2,6,4,959
"2072",49682,2,6,4,959
"2073",49683,2,6,4,959
"2074",49684,2,6,4,959
"2075",49685,2,6,4,959
"2076",49686,2,6,4,959
"2077",49687,2,6,4,959
"2078",49688,4,6,2,959
"2079",49689,6,6,0,959
"2080",49690,6,6,0,959
"2081",49691,6,6,0,959
"2082",49692,6,6,0,959
"2083",49693,6,7,1,959
"2084",49694,7,7,0,959
"2085",49695,7,6,-1,959
"2086",49696,8,6,-2,959
"2087",49697,8,6,-2,959
"2088",49698,7,6,-1,959
"2089",49699,7,6,-1,959
"2090",49700,7,6,-1,959
"2091",49701,7,7,0,959
"2092",49702,7,7,0,959
"2093",49703,12,11,-1,959
"2094",49704,58,58,0,959
"2095",49705,75,76,1,959
"2096",49706,79,77,-2,959
"2097",49707,81,81,0,959
"2098",49708,82,83,1,959
"2099",49709,86,86,0,959
"2100",49710,86,86,0,959
"2101",49711,88,87,-1,959
"2102",49712,98,97,-1,959
"2103",49713,101,97,-4,959
"2104",49714,101,97,-4,959
"2105",49715,95,92,-3,959
"2106",49716,98,95,-3,959
"2107",49717,101,97,-4,959
"2108",49718,102,98,-4,959
"2109",49719,101,100,-1,959
"2110",49720,102,98,-4,959
"2111",49721,105,99,-6,959
"2112",49722,105,99,-6,959
"2113",49723,103,100,-3,959
"2114",49724,93,88,-5,959
"2115",49725,95,88,-7,959
"2116",49726,95,89,-6,959
"2117",49727,89,87,-2,959
"2118",49728,78,78,0,959
"2119",49729,73,70,-3,959
"2120",49730,22,23,1,959
"2121",49731,10,11,1,959
"2122",49732,10,11,1,959
"2123",49733,8,9,1,959
"2124",49734,7,8,1,959
"2125",49735,8,8,0,959
"2126",49736,8,9,1,959
"2127",49737,7,8,1,959
"2128",49738,7,7,0,959
"2129",49739,7,7,0,959
"2130",49740,7,6,-1,959
"2131",49741,8,6,-2,959
"2132",49742,8,6,-2,959
"2133",49743,8,6,-2,959
"2134",49744,7,6,-1,959
"2135",49745,7,6,-1,959
"2136",49746,7,7,0,959
"2137",49758,9,10,1,959
"2138",49759,9,10,1,959
"2139",49760,9,10,1,959
"2140",49761,8,10,2,959
"2141",49762,10,10,0,959
"2142",49763,8,8,0,959
"2143",49764,8,8,0,959
"2144",49765,8,9,1,959
"2145",49766,8,9,1,959
"2146",49767,8,10,2,959
"2147",49768,8,10,2,959
"2148",49769,11,12,1,959
"2149",49770,17,18,1,959
"2150",49771,81,78,-3,959
"2151",49772,102,101,-1,959
"2152",49773,110,111,1,959
"2153",49774,108,107,-1,959
"2154",49775,93,93,0,959
"2155",49776,108,106,-2,959
"2156",49777,108,108,0,959
"2157",49778,109,110,1,959
"2158",49779,106,105,-1,959
"2159",49780,106,106,0,959
"2160",49781,102,102,0,959
"2161",50385,1,5,4,959
"2162",50386,1,5,4,959
"2163",50387,1,5,4,959
"2164",50388,1,5,4,959
"2165",50389,1,5,4,959
"2166",50390,1,5,4,959
"2167",50391,1,5,4,959
"2168",50392,1,5,4,959
"2169",50393,2,6,4,959
"2170",50394,3,6,3,959
"2171",50395,3,6,3,959
"2172",50396,3,6,3,959
"2173",50397,3,6,3,959
"2174",50398,3,6,3,959
"2175",50399,0,5,5,959
"2176",50400,1,6,5,959
"2177",50401,2,6,4,959
"2178",50402,2,6,4,959
"2179",50403,2,6,4,959
"2180",50404,2,6,4,959
"2181",50405,2,6,4,959
"2182",50406,2,6,4,959
"2183",50407,2,4,2,959
"2184",50408,2,4,2,959
"2185",50409,1,1,0,959
"2186",50410,1,1,0,959
"2187",50411,1,1,0,959
"2188",50412,1,1,0,959
"2189",50413,1,2,1,959
"2190",50414,2,2,0,959
"2191",50415,6,3,-3,959
"2192",50416,6,4,-2,959
"2193",50417,7,7,0,959
"2194",50418,7,7,0,959
"2195",50419,8,7,-1,959
"2196",50420,8,7,-1,959
"2197",50421,8,7,-1,959
"2198",50422,11,10,-1,959
"2199",50423,13,11,-2,959
"2200",50424,13,12,-1,959
"2201",50425,38,39,1,959
"2202",50426,73,73,0,959
"2203",50427,82,82,0,959
"2204",50428,86,85,-1,959
"2205",50429,87,86,-1,959
"2206",50430,91,91,0,959
"2207",50431,99,95,-4,959
"2208",50432,99,97,-2,959
"2209",50433,102,99,-3,959
"2210",50434,103,99,-4,959
"2211",50435,103,98,-5,959
"2212",50436,102,98,-4,959
"2213",50437,102,99,-3,959
"2214",50438,102,99,-3,959
"2215",50439,102,100,-2,959
"2216",50440,103,98,-5,959
"2217",50441,107,102,-5,959
"2218",50442,107,102,-5,959
"2219",50443,105,102,-3,959
"2220",50444,93,90,-3,959
"2221",50445,70,67,-3,959
"2222",50446,68,66,-2,959
"2223",50447,16,15,-1,959
"2224",50448,13,13,0,959
"2225",50449,9,8,-1,959
"2226",50450,7,8,1,959
"2227",50451,7,8,1,959
"2228",50452,8,8,0,959
"2229",50453,8,9,1,959
"2230",50454,7,8,1,959
"2231",50455,7,8,1,959
"2232",50456,7,9,2,959
"2233",50457,7,8,1,959
"2234",50458,7,7,0,959
"2235",50459,9,9,0,959
"2236",50460,8,8,0,959
"2237",50461,6,6,0,959
"2238",50462,6,6,0,959
"2239",50463,6,6,0,959
"2240",50464,6,6,0,959
"2241",50479,9,10,1,959
"2242",50480,9,10,1,959
"2243",50481,9,10,1,959
"2244",50482,9,10,1,959
"2245",50483,7,10,3,959
"2246",50484,7,10,3,959
"2247",50485,8,9,1,959
"2248",50486,11,11,0,959
"2249",50487,11,12,1,959
"2250",50488,10,12,2,959
"2251",50489,11,13,2,959
"2252",50490,11,13,2,959
"2253",50491,15,18,3,959
"2254",50492,85,84,-1,959
"2255",50493,115,115,0,959
"2256",50494,115,114,-1,959
"2257",50495,114,114,0,959
"2258",50496,115,114,-1,959
"2259",50497,114,113,-1,959
"2260",50498,114,115,1,959
"2261",50499,112,112,0,959
"2262",50500,112,110,-2,959
"2263",51103,1,5,4,959
"2264",51104,1,5,4,959
"2265",51105,1,5,4,959
"2266",51106,1,5,4,959
"2267",51107,1,5,4,959
"2268",51108,1,5,4,959
"2269",51109,1,5,4,959
"2270",51110,1,5,4,959
"2271",51111,1,5,4,959
"2272",51112,1,5,4,959
"2273",51113,7,11,4,959
"2274",51114,8,11,3,959
"2275",51115,3,6,3,959
"2276",51116,3,6,3,959
"2277",51117,8,11,3,959
"2278",51118,13,16,3,959
"2279",51119,12,17,5,959
"2280",51120,1,6,5,959
"2281",51121,2,6,4,959
"2282",51122,2,6,4,959
"2283",51123,2,6,4,959
"2284",51124,2,6,4,959
"2285",51125,2,6,4,959
"2286",51126,2,6,4,959
"2287",51127,2,4,2,959
"2288",51128,2,4,2,959
"2289",51129,1,1,0,959
"2290",51130,1,2,1,959
"2291",51131,1,2,1,959
"2292",51132,1,2,1,959
"2293",51133,2,2,0,959
"2294",51134,2,3,1,959
"2295",51135,6,4,-2,959
"2296",51136,6,4,-2,959
"2297",51137,7,8,1,959
"2298",51138,7,8,1,959
"2299",51139,8,8,0,959
"2300",51140,8,8,0,959
"2301",51141,8,8,0,959
"2302",51142,8,8,0,959
"2303",51143,15,14,-1,959
"2304",51144,16,15,-1,959
"2305",51145,25,22,-3,959
"2306",51146,36,35,-1,959
"2307",51147,104,101,-3,959
"2308",51148,104,101,-3,959
"2309",51149,105,100,-5,959
"2310",51150,104,99,-5,959
"2311",51151,100,97,-3,959
"2312",51152,97,95,-2,959
"2313",51153,89,89,0,959
"2314",51154,101,100,-1,959
"2315",51155,106,104,-2,959
"2316",51156,106,103,-3,959
"2317",51157,99,95,-4,959
"2318",51158,94,91,-3,959
"2319",51159,91,89,-2,959
"2320",51160,94,92,-2,959
"2321",51161,95,91,-4,959
"2322",51162,84,80,-4,959
"2323",51163,28,29,1,959
"2324",51164,13,12,-1,959
"2325",51165,10,9,-1,959
"2326",51166,9,8,-1,959
"2327",51167,9,8,-1,959
"2328",51168,8,8,0,959
"2329",51169,7,7,0,959
"2330",51170,7,8,1,959
"2331",51171,7,8,1,959
"2332",51172,7,8,1,959
"2333",51173,8,8,0,959
"2334",51174,7,8,1,959
"2335",51175,7,8,1,959
"2336",51176,7,8,1,959
"2337",51177,7,8,1,959
"2338",51178,7,7,0,959
"2339",51179,6,6,0,959
"2340",51180,6,6,0,959
"2341",51181,6,6,0,959
"2342",51182,6,6,0,959
"2343",51201,9,10,1,959
"2344",51202,9,10,1,959
"2345",51203,7,10,3,959
"2346",51204,7,11,4,959
"2347",51205,7,9,2,959
"2348",51206,8,9,1,959
"2349",51207,10,10,0,959
"2350",51208,11,13,2,959
"2351",51209,11,13,2,959
"2352",51210,11,13,2,959
"2353",51211,10,14,4,959
"2354",51212,21,24,3,959
"2355",51213,82,79,-3,959
"2356",51214,115,115,0,959
"2357",51215,114,115,1,959
"2358",51216,114,115,1,959
"2359",51217,114,115,1,959
"2360",51822,1,6,5,959
"2361",51823,2,6,4,959
"2362",51824,2,6,4,959
"2363",51825,2,6,4,959
"2364",51826,2,6,4,959
"2365",51827,2,6,4,959
"2366",51828,1,5,4,959
"2367",51829,1,5,4,959
"2368",51830,1,5,4,959
"2369",51831,1,5,4,959
"2370",51832,1,5,4,959
"2371",51833,1,5,4,959
"2372",51834,1,5,4,959
"2373",51835,2,5,3,959
"2374",51836,2,5,3,959
"2375",51837,2,5,3,959
"2376",51838,3,6,3,959
"2377",51839,3,7,4,959
"2378",51840,1,6,5,959
"2379",51841,2,6,4,959
"2380",51842,2,6,4,959
"2381",51843,2,3,1,959
"2382",51844,2,2,0,959
"2383",51845,1,1,0,959
"2384",51846,2,2,0,959
"2385",51847,2,2,0,959
"2386",51848,2,2,0,959
"2387",51849,6,2,-4,959
"2388",51850,6,2,-4,959
"2389",51851,6,2,-4,959
"2390",51852,6,2,-4,959
"2391",51853,6,2,-4,959
"2392",51854,6,2,-4,959
"2393",51855,2,3,1,959
"2394",51856,2,3,1,959
"2395",51857,3,3,0,959
"2396",51858,3,3,0,959
"2397",51859,3,3,0,959
"2398",51860,3,3,0,959
"2399",51861,9,4,-5,959
"2400",51862,15,9,-6,959
"2401",51863,23,19,-4,959
"2402",51864,99,97,-2,959
"2403",51865,101,98,-3,959
"2404",51866,102,100,-2,959
"2405",51867,97,96,-1,959
"2406",51868,100,99,-1,959
"2407",51869,99,95,-4,959
"2408",51870,97,94,-3,959
"2409",51871,99,97,-2,959
"2410",51872,99,97,-2,959
"2411",51873,93,92,-1,959
"2412",51874,90,90,0,959
"2413",51875,20,17,-3,959
"2414",51876,14,11,-3,959
"2415",51877,12,12,0,959
"2416",51878,12,12,0,959
"2417",51879,9,9,0,959
"2418",51880,10,9,-1,959
"2419",51881,9,9,0,959
"2420",51882,9,9,0,959
"2421",51883,8,8,0,959
"2422",51884,7,7,0,959
"2423",51885,7,7,0,959
"2424",51886,7,7,0,959
"2425",51887,7,7,0,959
"2426",51888,7,7,0,959
"2427",51889,7,7,0,959
"2428",51890,7,8,1,959
"2429",51891,7,8,1,959
"2430",51892,7,8,1,959
"2431",51893,7,8,1,959
"2432",51894,7,8,1,959
"2433",51895,7,8,1,959
"2434",51896,7,8,1,959
"2435",51897,6,7,1,959
"2436",51898,6,7,1,959
"2437",51899,6,6,0,959
"2438",51900,6,6,0,959
"2439",51922,9,9,0,959
"2440",51923,7,10,3,959
"2441",51924,7,10,3,959
"2442",51925,8,10,2,959
"2443",51926,9,10,1,959
"2444",51927,13,14,1,959
"2445",51928,15,16,1,959
"2446",51929,15,17,2,959
"2447",52541,3,6,3,959
"2448",52542,3,6,3,959
"2449",52543,3,6,3,959
"2450",52544,3,6,3,959
"2451",52545,3,6,3,959
"2452",52546,3,6,3,959
"2453",52547,3,6,3,959
"2454",52548,1,5,4,959
"2455",52549,1,5,4,959
"2456",52550,1,5,4,959
"2457",52551,1,5,4,959
"2458",52552,1,5,4,959
"2459",52553,2,5,3,959
"2460",52554,2,5,3,959
"2461",52555,2,6,4,959
"2462",52556,2,6,4,959
"2463",52557,2,5,3,959
"2464",52558,2,5,3,959
"2465",52559,2,7,5,959
"2466",52560,1,7,6,959
"2467",52561,2,6,4,959
"2468",52562,3,7,4,959
"2469",52563,3,3,0,959
"2470",52564,3,3,0,959
"2471",52565,2,2,0,959
"2472",52566,2,2,0,959
"2473",52567,2,2,0,959
"2474",52568,2,2,0,959
"2475",52569,6,2,-4,959
"2476",52570,6,2,-4,959
"2477",52571,6,2,-4,959
"2478",52572,6,2,-4,959
"2479",52573,7,2,-5,959
"2480",52574,7,2,-5,959
"2481",52575,3,2,-1,959
"2482",52576,4,3,-1,959
"2483",52577,9,9,0,959
"2484",52578,19,18,-1,959
"2485",52579,19,18,-1,959
"2486",52580,71,70,-1,959
"2487",52581,72,69,-3,959
"2488",52582,68,66,-2,959
"2489",52583,93,91,-2,959
"2490",52584,97,95,-2,959
"2491",52585,101,98,-3,959
"2492",52586,102,99,-3,959
"2493",52587,103,102,-1,959
"2494",52588,102,101,-1,959
"2495",52589,71,71,0,959
"2496",52590,14,14,0,959
"2497",52591,9,9,0,959
"2498",52592,8,9,1,959
"2499",52593,8,9,1,959
"2500",52594,8,9,1,959
"2501",52595,7,4,-3,959
"2502",52596,7,4,-3,959
"2503",52597,8,8,0,959
"2504",52598,8,8,0,959
"2505",52599,8,9,1,959
"2506",52600,8,9,1,959
"2507",52601,9,9,0,959
"2508",52602,8,8,0,959
"2509",52603,7,7,0,959
"2510",52604,7,7,0,959
"2511",52605,7,7,0,959
"2512",52606,7,7,0,959
"2513",52607,7,7,0,959
"2514",52608,7,7,0,959
"2515",52609,7,7,0,959
"2516",52610,7,7,0,959
"2517",52611,7,8,1,959
"2518",52612,7,8,1,959
"2519",52613,7,8,1,959
"2520",52614,6,7,1,959
"2521",52615,5,6,1,959
"2522",52616,5,6,1,959
"2523",52617,5,6,1,959
"2524",52618,6,7,1,959
"2525",52643,7,10,3,959
"2526",53259,2,5,3,959
"2527",53260,2,5,3,959
"2528",53261,3,6,3,959
"2529",53262,24,26,2,959
"2530",53263,24,26,2,959
"2531",53264,19,24,5,959
"2532",53265,19,23,4,959
"2533",53266,23,26,3,959
"2534",53267,23,26,3,959
"2535",53268,1,5,4,959
"2536",53269,1,5,4,959
"2537",53270,1,5,4,959
"2538",53271,1,5,4,959
"2539",53272,2,5,3,959
"2540",53273,2,5,3,959
"2541",53274,2,5,3,959
"2542",53275,3,6,3,959
"2543",53276,3,6,3,959
"2544",53277,2,6,4,959
"2545",53278,2,5,3,959
"2546",53279,2,6,4,959
"2547",53280,1,6,5,959
"2548",53281,4,9,5,959
"2549",53282,5,10,5,959
"2550",53283,3,2,-1,959
"2551",53284,3,2,-1,959
"2552",53285,2,2,0,959
"2553",53286,2,2,0,959
"2554",53287,2,2,0,959
"2555",53288,2,2,0,959
"2556",53289,5,2,-3,959
"2557",53290,5,2,-3,959
"2558",53291,7,3,-4,959
"2559",53292,13,8,-5,959
"2560",53293,60,60,0,959
"2561",53294,60,60,0,959
"2562",53295,33,33,0,959
"2563",53296,65,64,-1,959
"2564",53297,65,65,0,959
"2565",53298,93,90,-3,959
"2566",53299,94,92,-2,959
"2567",53300,94,91,-3,959
"2568",53301,93,90,-3,959
"2569",53302,94,91,-3,959
"2570",53303,94,93,-1,959
"2571",53304,92,91,-1,959
"2572",53305,27,27,0,959
"2573",53306,25,25,0,959
"2574",53307,10,10,0,959
"2575",53308,8,9,1,959
"2576",53309,8,9,1,959
"2577",53310,8,9,1,959
"2578",53311,8,9,1,959
"2579",53312,8,9,1,959
"2580",53313,8,9,1,959
"2581",53314,8,9,1,959
"2582",53315,8,9,1,959
"2583",53316,8,9,1,959
"2584",53317,8,9,1,959
"2585",53318,8,9,1,959
"2586",53319,7,7,0,959
"2587",53320,6,7,1,959
"2588",53321,7,7,0,959
"2589",53322,7,7,0,959
"2590",53323,7,7,0,959
"2591",53324,7,7,0,959
"2592",53325,7,7,0,959
"2593",53326,7,7,0,959
"2594",53327,7,7,0,959
"2595",53328,6,6,0,959
"2596",53329,6,6,0,959
"2597",53330,6,6,0,959
"2598",53331,6,6,0,959
"2599",53332,5,6,1,959
"2600",53333,5,6,1,959
"2601",53334,5,6,1,959
"2602",53335,5,6,1,959
"2603",53336,5,6,1,959
"2604",53978,2,5,3,959
"2605",53979,2,5,3,959
"2606",53980,2,5,3,959
"2607",53981,3,6,3,959
"2608",53982,12,15,3,959
"2609",53983,12,15,3,959
"2610",53984,5,8,3,959
"2611",53985,24,27,3,959
"2612",53986,24,26,2,959
"2613",53987,23,26,3,959
"2614",53988,22,27,5,959
"2615",53989,21,24,3,959
"2616",53990,16,22,6,959
"2617",53991,13,19,6,959
"2618",53992,3,9,6,959
"2619",53993,1,6,5,959
"2620",53994,1,6,5,959
"2621",53995,1,6,5,959
"2622",53996,2,6,4,959
"2623",53997,2,7,5,959
"2624",53998,3,7,4,959
"2625",53999,3,7,4,959
"2626",54000,4,10,6,959
"2627",54001,2,6,4,959
"2628",54002,3,7,4,959
"2629",54003,3,2,-1,959
"2630",54004,3,2,-1,959
"2631",54005,2,2,0,959
"2632",54006,3,3,0,959
"2633",54007,29,27,-2,959
"2634",54008,29,27,-2,959
"2635",54009,33,28,-5,959
"2636",54010,33,28,-5,959
"2637",54011,88,87,-1,959
"2638",54012,89,88,-1,959
"2639",54013,90,89,-1,959
"2640",54014,91,90,-1,959
"2641",54015,91,90,-1,959
"2642",54016,92,89,-3,959
"2643",54017,80,80,0,959
"2644",54018,80,82,2,959
"2645",54019,78,78,0,959
"2646",54020,69,69,0,959
"2647",54021,66,66,0,959
"2648",54022,37,37,0,959
"2649",54023,10,10,0,959
"2650",54024,8,9,1,959
"2651",54025,8,9,1,959
"2652",54026,8,9,1,959
"2653",54027,8,9,1,959
"2654",54028,8,9,1,959
"2655",54029,8,9,1,959
"2656",54030,8,9,1,959
"2657",54031,8,9,1,959
"2658",54032,8,9,1,959
"2659",54033,8,9,1,959
"2660",54034,8,8,0,959
"2661",54035,7,8,1,959
"2662",54036,7,9,2,959
"2663",54037,7,9,2,959
"2664",54038,7,9,2,959
"2665",54039,6,8,2,959
"2666",54040,6,8,2,959
"2667",54041,7,8,1,959
"2668",54042,7,8,1,959
"2669",54043,7,8,1,959
"2670",54044,7,8,1,959
"2671",54045,6,8,2,959
"2672",54046,6,7,1,959
"2673",54047,6,7,1,959
"2674",54048,6,6,0,959
"2675",54049,5,6,1,959
"2676",54050,5,6,1,959
"2677",54051,5,6,1,959
"2678",54052,5,6,1,959
"2679",54697,2,5,3,959
"2680",54698,2,5,3,959
"2681",54699,2,5,3,959
"2682",54700,2,5,3,959
"2683",54701,2,5,3,959
"2684",54702,2,5,3,959
"2685",54703,2,5,3,959
"2686",54704,2,5,3,959
"2687",54705,4,6,2,959
"2688",54706,6,10,4,959
"2689",54707,24,27,3,959
"2690",54708,23,27,4,959
"2691",54709,18,24,6,959
"2692",54710,15,21,6,959
"2693",54711,19,26,7,959
"2694",54712,20,27,7,959
"2695",54713,20,28,8,959
"2696",54714,21,29,8,959
"2697",54715,21,29,8,959
"2698",54716,21,29,8,959
"2699",54717,21,30,9,959
"2700",54718,23,30,7,959
"2701",54719,25,30,5,959
"2702",54720,4,11,7,959
"2703",54721,1,6,5,959
"2704",54722,28,28,0,959
"2705",54723,29,24,-5,959
"2706",54724,28,24,-4,959
"2707",54725,43,37,-6,959
"2708",54726,46,40,-6,959
"2709",54727,65,57,-8,959
"2710",54728,68,59,-9,959
"2711",54729,74,67,-7,959
"2712",54730,75,69,-6,959
"2713",54731,88,87,-1,959
"2714",54732,89,88,-1,959
"2715",54733,82,80,-2,959
"2716",54734,86,84,-2,959
"2717",54735,86,84,-2,959
"2718",54736,70,69,-1,959
"2719",54737,69,70,1,959
"2720",54738,7,5,-2,959
"2721",54739,3,5,2,959
"2722",54740,3,5,2,959
"2723",54741,4,4,0,959
"2724",54742,4,4,0,959
"2725",54743,9,10,1,959
"2726",54744,9,10,1,959
"2727",54745,9,10,1,959
"2728",54746,9,10,1,959
"2729",54747,8,10,2,959
"2730",54748,8,10,2,959
"2731",54749,8,10,2,959
"2732",54750,8,10,2,959
"2733",54751,7,8,1,959
"2734",54752,7,8,1,959
"2735",54753,7,8,1,959
"2736",54754,7,8,1,959
"2737",54755,7,8,1,959
"2738",54756,6,8,2,959
"2739",54757,6,8,2,959
"2740",54758,6,8,2,959
"2741",54759,6,8,2,959
"2742",54760,6,8,2,959
"2743",54761,6,8,2,959
"2744",54762,7,8,1,959
"2745",54763,7,7,0,959
"2746",54764,7,7,0,959
"2747",54765,7,7,0,959
"2748",54766,7,7,0,959
"2749",54767,6,7,1,959
"2750",54768,6,7,1,959
"2751",55416,3,6,3,959
"2752",55417,3,7,4,959
"2753",55418,3,7,4,959
"2754",55419,3,7,4,959
"2755",55420,3,7,4,959
