"","INDEX","X2000","X2087","change","EEZID"
"944",109607,21,8,-13,945
"945",109608,20,8,-12,945
"946",109609,20,8,-12,945
"947",109610,20,8,-12,945
"948",109611,20,8,-12,945
"949",109612,21,8,-13,945
"950",109613,21,8,-13,945
"951",109614,23,8,-15,945
"952",109615,24,9,-15,945
"953",110319,18,8,-10,945
"954",110320,18,8,-10,945
"955",110321,18,8,-10,945
"956",110322,19,8,-11,945
"957",110323,19,8,-11,945
"958",110324,19,8,-11,945
"959",110325,19,8,-11,945
"960",110326,19,8,-11,945
"961",110327,19,8,-11,945
"962",110328,18,8,-10,945
"963",110329,18,8,-10,945
"964",110330,18,8,-10,945
"965",110331,18,8,-10,945
"966",110332,18,8,-10,945
"967",110333,20,8,-12,945
"968",110334,20,8,-12,945
"969",111042,18,8,-10,945
"970",111043,18,8,-10,945
"971",111044,18,8,-10,945
"972",111045,18,8,-10,945
"973",111046,17,8,-9,945
"974",111047,17,8,-9,945
"975",111048,17,8,-9,945
"976",111049,18,8,-10,945
"977",111050,18,8,-10,945
"978",111051,18,8,-10,945
"979",111052,18,8,-10,945
"980",111053,20,8,-12,945
"981",111765,17,8,-9,945
"982",111766,17,8,-9,945
"983",111767,17,8,-9,945
"984",111768,17,8,-9,945
"985",111769,16,8,-8,945
"986",111770,16,8,-8,945
"987",111771,11,8,-3,945
"988",111772,11,8,-3,945
"989",34583,49,76,27,959
"990",34584,50,74,24,959
"991",34585,39,71,32,959
"992",35300,50,75,25,959
"993",35301,51,76,25,959
"994",35302,52,76,24,959
"995",35303,53,74,21,959
"996",35304,53,77,24,959
"997",35305,52,75,23,959
"998",35306,49,73,24,959
"999",35307,43,67,24,959
"1000",35308,8,16,8,959
"1001",36018,52,75,23,959
"1002",36019,53,76,23,959
"1003",36020,52,76,24,959
"1004",36021,55,77,22,959
"1005",36022,55,75,20,959
"1006",36023,57,76,19,959
"1007",36024,60,77,17,959
"1008",36025,61,74,13,959
"1009",36026,61,76,15,959
"1010",36027,59,71,12,959
"1011",36028,46,71,25,959
"1012",36029,29,61,32,959
"1013",36031,10,18,8,959
"1014",36032,30,64,34,959
"1015",36033,31,63,32,959
"1016",36034,31,62,31,959
"1017",36035,2,7,5,959
"1018",36036,29,58,29,959
"1019",36037,30,58,28,959
"1020",36038,24,50,26,959
"1021",36039,21,42,21,959
"1022",36736,54,72,18,959
"1023",36737,57,71,14,959
"1024",36738,57,73,16,959
"1025",36739,57,73,16,959
"1026",36740,55,73,18,959
"1027",36741,52,71,19,959
"1028",36742,57,74,17,959
"1029",36743,61,75,14,959
"1030",36744,62,74,12,959
"1031",36745,64,72,8,959
"1032",36746,66,71,5,959
"1033",36747,64,70,6,959
"1034",36748,63,72,9,959
"1035",36749,61,72,11,959
"1036",36750,58,71,13,959
"1037",36751,47,66,19,959
"1038",36752,44,65,21,959
"1039",36753,44,65,21,959
"1040",36754,42,66,24,959
"1041",36755,37,63,26,959
"1042",36756,39,61,22,959
"1043",36757,39,64,25,959
"1044",36758,34,64,30,959
"1045",36759,16,35,19,959
"1046",37454,60,69,9,959
"1047",37455,55,71,16,959
"1048",37456,56,72,16,959
"1049",37457,60,70,10,959
"1050",37458,59,70,11,959
"1051",37459,61,72,11,959
"1052",37460,59,72,13,959
"1053",37461,59,74,15,959
"1054",37462,58,72,14,959
"1055",37463,64,74,10,959
"1056",37464,68,73,5,959
"1057",37465,68,74,6,959
"1058",37466,66,72,6,959
"1059",37467,69,74,5,959
"1060",37468,64,73,9,959
"1061",37469,66,72,6,959
"1062",37470,59,69,10,959
"1063",37471,49,66,17,959
"1064",37472,43,65,22,959
"1065",37473,39,59,20,959
"1066",37474,38,64,26,959
"1067",37475,38,63,25,959
"1068",37476,38,63,25,959
"1069",37477,36,63,27,959
"1070",37478,36,64,28,959
"1071",37479,34,64,30,959
"1072",38172,62,71,9,959
"1073",38173,62,69,7,959
"1074",38174,64,69,5,959
"1075",38175,59,69,10,959
"1076",38176,61,69,8,959
"1077",38177,65,71,6,959
"1078",38178,63,74,11,959
"1079",38179,64,74,10,959
"1080",38180,56,71,15,959
"1081",38181,43,71,28,959
"1082",38182,57,71,14,959
"1083",38183,64,74,10,959
"1084",38184,67,75,8,959
"1085",38185,67,75,8,959
"1086",38186,68,74,6,959
"1087",38187,65,74,9,959
"1088",38188,64,71,7,959
"1089",38189,64,71,7,959
"1090",38190,59,68,9,959
"1091",38191,51,69,18,959
"1092",38192,38,69,31,959
"1093",38193,40,64,24,959
"1094",38194,40,65,25,959
"1095",38195,37,64,27,959
"1096",38196,34,63,29,959
"1097",38197,20,37,17,959
"1098",38890,65,70,5,959
"1099",38891,64,72,8,959
"1100",38892,64,71,7,959
"1101",38893,69,73,4,959
"1102",38894,67,72,5,959
"1103",38895,53,72,19,959
"1104",38896,51,70,19,959
"1105",38897,67,73,6,959
"1106",38898,67,74,7,959
"1107",38899,66,71,5,959
"1108",38900,65,69,4,959
"1109",38901,67,71,4,959
"1110",38902,64,71,7,959
"1111",38903,65,71,6,959
"1112",38904,68,75,7,959
"1113",38905,66,72,6,959
"1114",38906,67,74,7,959
"1115",38907,65,74,9,959
"1116",38908,64,74,10,959
"1117",38909,65,75,10,959
"1118",38910,63,73,10,959
"1119",38911,51,68,17,959
"1120",39608,57,69,12,959
"1121",39609,62,68,6,959
"1122",39610,67,69,2,959
"1123",39611,64,70,6,959
"1124",39612,66,72,6,959
"1125",39613,67,71,4,959
"1126",39614,68,71,3,959
"1127",39615,55,73,18,959
"1128",39616,53,72,19,959
"1129",39617,68,73,5,959
"1130",39618,68,73,5,959
"1131",39619,70,73,3,959
"1132",39620,66,72,6,959
"1133",39621,69,71,2,959
"1134",39622,66,71,5,959
"1135",39623,66,68,2,959
"1136",39624,66,71,5,959
"1137",39625,65,71,6,959
"1138",39626,66,73,7,959
"1139",39627,67,76,9,959
"1140",39628,67,74,7,959
"1141",39629,68,76,8,959
"1142",39630,48,70,22,959
"1143",40326,61,66,5,959
"1144",40327,62,66,4,959
"1145",40328,63,68,5,959
"1146",40329,65,67,2,959
"1147",40330,65,68,3,959
"1148",40331,66,70,4,959
"1149",40332,68,70,2,959
"1150",40333,67,71,4,959
"1151",40334,67,70,3,959
"1152",40335,67,71,4,959
"1153",40336,69,73,4,959
"1154",40337,70,72,2,959
"1155",40338,69,72,3,959
"1156",40339,69,72,3,959
"1157",40340,69,73,4,959
"1158",40341,68,70,2,959
"1159",40342,68,69,1,959
"1160",40343,67,71,4,959
"1161",40344,64,71,7,959
"1162",40345,67,72,5,959
"1163",40346,67,74,7,959
"1164",40347,71,78,7,959
"1165",40348,72,78,6,959
"1166",40349,68,79,11,959
"1167",41044,53,58,5,959
"1168",41045,58,64,6,959
"1169",41046,60,65,5,959
"1170",41047,61,66,5,959
"1171",41048,62,69,7,959
"1172",41049,66,68,2,959
"1173",41050,68,69,1,959
"1174",41051,65,69,4,959
"1175",41052,68,70,2,959
"1176",41053,67,69,2,959
"1177",41054,69,71,2,959
"1178",41055,70,72,2,959
"1179",41056,67,73,6,959
"1180",41057,71,74,3,959
"1181",41058,69,72,3,959
"1182",41059,70,75,5,959
"1183",41060,68,73,5,959
"1184",41061,68,70,2,959
"1185",41062,69,72,3,959
"1186",41063,68,72,4,959
"1187",41064,69,73,4,959
"1188",41065,69,75,6,959
"1189",41066,65,72,7,959
"1190",41067,68,76,8,959
"1191",41068,69,75,6,959
"1192",41069,69,76,7,959
"1193",41070,69,75,6,959
"1194",41098,48,68,20,959
"1195",41099,56,74,18,959
"1196",41100,54,73,19,959
"1197",41101,49,66,17,959
"1198",41102,6,5,-1,959
"1199",41104,45,58,13,959
"1200",41105,48,58,10,959
"1201",41106,21,30,9,959
"1202",41107,48,56,8,959
"1203",41108,45,54,9,959
"1204",41762,39,49,10,959
"1205",41763,47,53,6,959
"1206",41764,55,60,5,959
"1207",41765,63,63,0,959
"1208",41766,63,65,2,959
"1209",41767,64,65,1,959
"1210",41768,66,69,3,959
"1211",41769,69,71,2,959
"1212",41770,70,70,0,959
"1213",41771,68,71,3,959
"1214",41772,66,69,3,959
"1215",41773,69,71,2,959
"1216",41774,74,77,3,959
"1217",41775,73,76,3,959
"1218",41776,73,76,3,959
"1219",41777,76,75,-1,959
"1220",41778,72,73,1,959
"1221",41779,73,73,0,959
"1222",41780,70,73,3,959
"1223",41781,72,74,2,959
"1224",41782,70,72,2,959
"1225",41783,70,74,4,959
"1226",41784,68,75,7,959
"1227",41785,70,78,8,959
"1228",41786,70,78,8,959
"1229",41787,72,78,6,959
"1230",41788,72,76,4,959
"1231",41789,73,80,7,959
"1232",41790,76,83,7,959
"1233",41791,70,83,13,959
"1234",41816,74,82,8,959
"1235",41817,86,87,1,959
"1236",41818,78,79,1,959
"1237",41819,62,74,12,959
"1238",41820,47,57,10,959
"1239",41821,43,51,8,959
"1240",41822,43,50,7,959
"1241",41823,26,39,13,959
"1242",41824,66,75,9,959
"1243",41825,69,78,9,959
"1244",41826,76,79,3,959
"1245",41827,78,78,0,959
"1246",41828,72,78,6,959
"1247",41829,53,70,17,959
"1248",42481,13,13,0,959
"1249",42482,27,35,8,959
"1250",42483,50,54,4,959
"1251",42484,57,60,3,959
"1252",42485,62,61,-1,959
"1253",42486,63,62,-1,959
"1254",42487,61,61,0,959
"1255",42488,63,65,2,959
"1256",42489,69,69,0,959
"1257",42490,70,70,0,959
"1258",42491,68,72,4,959
"1259",42492,70,72,2,959
"1260",42493,70,73,3,959
"1261",42494,69,74,5,959
"1262",42495,70,74,4,959
"1263",42496,72,75,3,959
"1264",42497,75,75,0,959
"1265",42498,73,73,0,959
"1266",42499,72,74,2,959
"1267",42500,72,73,1,959
"1268",42501,74,75,1,959
"1269",42502,73,73,0,959
"1270",42503,70,72,2,959
"1271",42504,69,77,8,959
"1272",42505,73,81,8,959
"1273",42506,73,80,7,959
"1274",42507,76,81,5,959
"1275",42508,75,82,7,959
"1276",42509,77,84,7,959
"1277",42510,79,82,3,959
"1278",42511,77,81,4,959
"1279",42512,68,77,9,959
"1280",42516,24,36,12,959
"1281",42535,79,83,4,959
"1282",42536,86,87,1,959
"1283",42537,85,82,-3,959
"1284",42538,76,76,0,959
"1285",42542,0,0,0,959
"1286",42544,68,79,11,959
"1287",42545,76,82,6,959
"1288",42546,77,82,5,959
"1289",42547,80,83,3,959
"1290",42548,77,82,5,959
"1291",42549,72,79,7,959
"1292",42550,73,78,5,959
"1293",42551,63,60,-3,959
"1294",42552,60,58,-2,959
"1295",42553,54,56,2,959
"1296",42554,59,58,-1,959
"1297",42555,61,61,0,959
"1298",42556,60,57,-3,959
"1299",42557,43,64,21,959
"1300",42558,44,61,17,959
"1301",42561,7,9,2,959
"1302",42562,7,9,2,959
"1303",43201,5,6,1,959
"1304",43202,14,12,-2,959
"1305",43203,55,57,2,959
"1306",43204,64,58,-6,959
"1307",43205,60,56,-4,959
"1308",43206,64,61,-3,959
"1309",43207,65,62,-3,959
"1310",43208,66,63,-3,959
"1311",43209,68,65,-3,959
"1312",43210,69,66,-3,959
"1313",43211,70,73,3,959
"1314",43212,68,73,5,959
"1315",43213,68,73,5,959
"1316",43214,72,73,1,959
"1317",43215,72,74,2,959
"1318",43216,74,74,0,959
"1319",43217,72,74,2,959
"1320",43218,73,75,2,959
"1321",43219,73,72,-1,959
"1322",43220,75,75,0,959
"1323",43221,74,73,-1,959
"1324",43222,74,72,-2,959
"1325",43223,74,73,-1,959
"1326",43224,72,78,6,959
"1327",43225,74,81,7,959
"1328",43226,76,81,5,959
"1329",43227,78,82,4,959
"1330",43228,82,82,0,959
"1331",43229,81,82,1,959
"1332",43230,80,83,3,959
"1333",43231,76,79,3,959
"1334",43232,77,80,3,959
"1335",43233,77,78,1,959
"1336",43234,80,81,1,959
"1337",43235,82,83,1,959
"1338",43236,86,85,-1,959
"1339",43237,80,84,4,959
"1340",43253,79,84,5,959
"1341",43254,89,91,2,959
"1342",43255,92,89,-3,959
"1343",43256,84,80,-4,959
"1344",43257,86,84,-2,959
"1345",43258,86,84,-2,959
"1346",43259,68,74,6,959
"1347",43260,83,83,0,959
"1348",43261,89,89,0,959
"1349",43262,87,89,2,959
"1350",43263,84,85,1,959
"1351",43264,86,83,-3,959
"1352",43265,84,83,-1,959
"1353",43266,83,80,-3,959
"1354",43267,80,80,0,959
"1355",43268,73,76,3,959
"1356",43269,73,76,3,959
"1357",43270,74,73,-1,959
"1358",43271,84,77,-7,959
"1359",43272,85,76,-9,959
"1360",43273,84,78,-6,959
"1361",43274,71,67,-4,959
"1362",43275,69,66,-3,959
"1363",43276,74,71,-3,959
"1364",43277,84,81,-3,959
"1365",43278,84,79,-5,959
"1366",43279,84,82,-2,959
"1367",43280,83,83,0,959
"1368",43281,85,83,-2,959
"1369",43282,70,74,4,959
"1370",43922,6,6,0,959
"1371",43923,19,16,-3,959
"1372",43924,60,57,-3,959
"1373",43925,64,64,0,959
"1374",43926,64,62,-2,959
"1375",43927,65,63,-2,959
"1376",43928,66,64,-2,959
"1377",43929,68,67,-1,959
"1378",43930,70,67,-3,959
"1379",43931,71,71,0,959
"1380",43932,71,74,3,959
"1381",43933,71,77,6,959
"1382",43934,73,78,5,959
"1383",43935,72,74,2,959
"1384",43936,73,74,1,959
"1385",43937,74,78,4,959
"1386",43938,75,77,2,959
"1387",43939,73,73,0,959
"1388",43940,75,75,0,959
"1389",43941,74,76,2,959
"1390",43942,74,77,3,959
"1391",43943,75,78,3,959
"1392",43944,75,78,3,959
"1393",43945,74,81,7,959
"1394",43946,75,79,4,959
"1395",43947,76,78,2,959
"1396",43948,77,80,3,959
"1397",43949,79,80,1,959
"1398",43950,77,77,0,959
"1399",43951,73,79,6,959
"1400",43952,73,77,4,959
"1401",43953,74,78,4,959
"1402",43954,75,78,3,959
"1403",43955,82,84,2,959
"1404",43956,84,84,0,959
"1405",43957,79,83,4,959
"1406",43959,13,16,3,959
"1407",43960,16,19,3,959
"1408",43964,7,5,-2,959
"1409",43972,80,79,-1,959
"1410",43973,86,89,3,959
"1411",43974,89,91,2,959
"1412",43975,87,86,-1,959
"1413",43976,87,84,-3,959
"1414",43977,89,86,-3,959
"1415",43978,88,86,-2,959
"1416",43979,91,92,1,959
"1417",43980,88,90,2,959
"1418",43981,82,80,-2,959
"1419",43982,76,78,2,959
"1420",43983,78,78,0,959
"1421",43984,79,79,0,959
"1422",43985,80,80,0,959
"1423",43986,74,74,0,959
"1424",43987,76,77,1,959
"1425",43988,72,75,3,959
"1426",43989,58,53,-5,959
"1427",43990,46,40,-6,959
"1428",43991,15,18,3,959
"1429",43992,11,13,2,959
"1430",43993,11,14,3,959
"1431",43994,11,13,2,959
"1432",43995,12,12,0,959
"1433",43996,44,44,0,959
"1434",43997,64,64,0,959
"1435",43998,65,64,-1,959
"1436",43999,69,70,1,959
"1437",44000,74,74,0,959
"1438",44001,85,81,-4,959
"1439",44002,82,82,0,959
"1440",44003,80,82,2,959
"1441",44004,77,82,5,959
"1442",44007,18,33,15,959
"1443",44008,18,35,17,959
"1444",44009,9,17,8,959
"1445",44010,9,17,8,959
"1446",44643,8,5,-3,959
"1447",44644,26,17,-9,959
"1448",44645,29,42,13,959
"1449",44646,31,43,12,959
"1450",44647,65,54,-11,959
"1451",44648,66,51,-15,959
"1452",44649,70,62,-8,959
"1453",44650,71,64,-7,959
"1454",44651,71,69,-2,959
"1455",44652,68,67,-1,959
"1456",44653,71,73,2,959
"1457",44654,71,74,3,959
"1458",44655,74,77,3,959
"1459",44656,74,79,5,959
"1460",44657,73,77,4,959
"1461",44658,74,75,1,959
"1462",44659,73,73,0,959
"1463",44660,72,73,1,959
"1464",44661,72,75,3,959
"1465",44662,72,72,0,959
"1466",44663,73,74,1,959
"1467",44664,74,78,4,959
"1468",44665,77,80,3,959
"1469",44666,77,81,4,959
"1470",44667,77,81,4,959
"1471",44668,77,80,3,959
"1472",44669,79,81,2,959
"1473",44670,79,79,0,959
"1474",44671,73,78,5,959
"1475",44672,74,78,4,959
"1476",44673,76,79,3,959
"1477",44674,79,80,1,959
"1478",44675,81,82,1,959
"1479",44676,90,87,-3,959
"1480",44677,91,88,-3,959
"1481",44678,89,88,-1,959
"1482",44679,86,87,1,959
"1483",44680,87,86,-1,959
"1484",44681,88,87,-1,959
"1485",44682,88,89,1,959
"1486",44683,90,92,2,959
"1487",44684,88,92,4,959
"1488",44685,86,87,1,959
"1489",44686,84,86,2,959
"1490",44687,40,46,6,959
"1491",44693,91,93,2,959
"1492",44694,94,95,1,959
"1493",44695,92,92,0,959
"1494",44696,90,92,2,959
"1495",44697,93,94,1,959
"1496",44698,78,77,-1,959
"1497",44699,83,81,-2,959
"1498",44700,82,82,0,959
"1499",44701,79,79,0,959
"1500",44702,77,78,1,959
"1501",44703,75,76,1,959
"1502",44704,63,67,4,959
"1503",44705,25,27,2,959
"1504",44706,11,13,2,959
"1505",44707,8,10,2,959
"1506",44708,8,10,2,959
"1507",44709,9,10,1,959
"1508",44710,9,9,0,959
"1509",44711,9,9,0,959
"1510",44712,9,8,-1,959
"1511",44713,9,8,-1,959
"1512",44714,9,8,-1,959
"1513",44715,10,8,-2,959
"1514",44716,10,9,-1,959
"1515",44717,13,12,-1,959
"1516",44718,22,22,0,959
"1517",44719,49,45,-4,959
"1518",44720,72,69,-3,959
"1519",44721,73,75,2,959
"1520",44722,75,77,2,959
"1521",44723,79,78,-1,959
"1522",44724,84,86,2,959
"1523",44725,85,88,3,959
"1524",44726,80,87,7,959
"1525",44727,89,89,0,959
"1526",44728,91,92,1,959
"1527",44729,93,91,-2,959
"1528",44730,96,94,-2,959
"1529",44731,94,91,-3,959
"1530",45364,8,5,-3,959
"1531",45365,8,5,-3,959
"1532",45366,8,5,-3,959
"1533",45367,10,6,-4,959
"1534",45368,12,8,-4,959
"1535",45369,63,56,-7,959
"1536",45370,64,57,-7,959
"1537",45371,35,34,-1,959
"1538",45372,74,72,-2,959
"1539",45373,75,77,2,959
"1540",45374,74,79,5,959
"1541",45375,74,76,2,959
"1542",45376,74,75,1,959
"1543",45377,74,76,2,959
"1544",45378,75,79,4,959
"1545",45379,76,80,4,959
"1546",45380,75,79,4,959
"1547",45381,75,77,2,959
"1548",45382,73,76,3,959
"1549",45383,73,75,2,959
"1550",45384,74,78,4,959
"1551",45385,75,80,5,959
"1552",45386,75,80,5,959
"1553",45387,75,83,8,959
"1554",45388,80,85,5,959
"1555",45389,83,84,1,959
"1556",45390,80,84,4,959
"1557",45391,80,83,3,959
"1558",45392,78,80,2,959
"1559",45393,82,81,-1,959
"1560",45394,85,82,-3,959
"1561",45395,84,82,-2,959
"1562",45396,85,85,0,959
"1563",45397,90,90,0,959
"1564",45398,90,92,2,959
"1565",45399,90,91,1,959
"1566",45400,86,89,3,959
"1567",45401,89,92,3,959
"1568",45402,91,94,3,959
"1569",45403,93,94,1,959
"1570",45404,90,93,3,959
"1571",45405,87,89,2,959
"1572",45406,45,53,8,959
"1573",45411,91,94,3,959
"1574",45412,95,98,3,959
"1575",45413,93,94,1,959
"1576",45414,92,95,3,959
"1577",45415,92,93,1,959
"1578",45416,91,92,1,959
"1579",45417,92,92,0,959
"1580",45418,84,84,0,959
"1581",45419,81,82,1,959
"1582",45420,78,83,5,959
"1583",45421,81,84,3,959
"1584",45422,76,81,5,959
"1585",45423,77,81,4,959
"1586",45424,64,67,3,959
"1587",45425,11,13,2,959
"1588",45426,8,10,2,959
"1589",45427,8,10,2,959
"1590",45428,8,10,2,959
"1591",45429,9,10,1,959
"1592",45430,9,9,0,959
"1593",45431,9,9,0,959
"1594",45432,9,8,-1,959
"1595",45433,9,8,-1,959
"1596",45434,9,8,-1,959
"1597",45435,9,8,-1,959
"1598",45436,10,9,-1,959
"1599",45437,10,9,-1,959
"1600",45438,11,9,-2,959
"1601",45439,11,9,-2,959
"1602",45440,11,9,-2,959
"1603",45441,53,54,1,959
"1604",45442,74,79,5,959
"1605",45443,84,83,-1,959
"1606",45444,80,81,1,959
"1607",45445,77,76,-1,959
"1608",45446,91,93,2,959
"1609",45447,93,96,3,959
"1610",45448,95,96,1,959
"1611",45449,95,96,1,959
"1612",45450,98,97,-1,959
"1613",45451,101,98,-3,959
"1614",45452,102,101,-1,959
"1615",45453,92,94,2,959
"1616",46085,7,5,-2,959
"1617",46086,7,5,-2,959
"1618",46087,7,5,-2,959
"1619",46088,8,5,-3,959
"1620",46089,8,6,-2,959
"1621",46090,8,6,-2,959
"1622",46091,10,8,-2,959
"1623",46092,49,54,5,959
"1624",46093,73,71,-2,959
"1625",46094,74,71,-3,959
"1626",46095,73,62,-11,959
"1627",46096,75,62,-13,959
"1628",46097,76,78,2,959
"1629",46098,76,77,1,959
"1630",46099,77,77,0,959
"1631",46100,77,79,2,959
"1632",46101,78,81,3,959
"1633",46102,74,75,1,959
"1634",46103,77,79,2,959
"1635",46104,75,79,4,959
"1636",46105,79,80,1,959
"1637",46106,78,80,2,959
"1638",46107,82,80,-2,959
"1639",46108,82,81,-1,959
"1640",46109,88,85,-3,959
"1641",46110,86,82,-4,959
"1642",46111,87,83,-4,959
"1643",46112,85,83,-2,959
"1644",46113,87,82,-5,959
"1645",46114,88,83,-5,959
"1646",46115,89,86,-3,959
"1647",46116,89,86,-3,959
"1648",46117,90,88,-2,959
"1649",46118,92,89,-3,959
"1650",46119,92,89,-3,959
"1651",46120,92,91,-1,959
"1652",46121,92,92,0,959
"1653",46122,92,93,1,959
"1654",46123,92,96,4,959
"1655",46124,91,93,2,959
"1656",46125,88,90,2,959
"1657",46128,14,14,0,959
"1658",46129,93,96,3,959
"1659",46130,95,97,2,959
"1660",46131,98,100,2,959
"1661",46132,98,100,2,959
"1662",46133,95,99,4,959
"1663",46134,88,91,3,959
"1664",46135,91,92,1,959
"1665",46136,93,94,1,959
"1666",46137,90,89,-1,959
"1667",46138,87,86,-1,959
"1668",46139,81,83,2,959
"1669",46140,80,83,3,959
"1670",46141,61,69,8,959
"1671",46142,54,65,11,959
"1672",46143,17,19,2,959
"1673",46144,11,13,2,959
"1674",46145,9,10,1,959
"1675",46146,9,9,0,959
"1676",46147,9,10,1,959
"1677",46148,9,10,1,959
"1678",46149,9,9,0,959
"1679",46150,9,8,-1,959
"1680",46151,8,8,0,959
"1681",46152,9,8,-1,959
"1682",46153,9,9,0,959
"1683",46154,9,9,0,959
"1684",46155,9,9,0,959
"1685",46156,9,9,0,959
"1686",46157,10,9,-1,959
"1687",46158,11,10,-1,959
"1688",46159,11,10,-1,959
"1689",46160,11,10,-1,959
"1690",46161,10,11,1,959
"1691",46162,10,11,1,959
"1692",46163,10,12,2,959
"1693",46164,48,47,-1,959
"1694",46165,67,66,-1,959
"1695",46166,70,69,-1,959
"1696",46167,97,101,4,959
"1697",46168,100,100,0,959
"1698",46169,95,97,2,959
"1699",46170,99,98,-1,959
"1700",46171,101,98,-3,959
"1701",46172,100,98,-2,959
"1702",46173,102,100,-2,959
"1703",46174,97,96,-1,959
"1704",46175,10,20,10,959
"1705",46807,7,5,-2,959
"1706",46808,7,5,-2,959
"1707",46809,8,6,-2,959
"1708",46810,8,6,-2,959
"1709",46811,8,5,-3,959
"1710",46812,11,13,2,959
"1711",46813,71,69,-2,959
"1712",46814,78,74,-4,959
"1713",46815,75,63,-12,959
"1714",46816,73,61,-12,959
"1715",46817,75,62,-13,959
"1716",46818,81,82,1,959
"1717",46819,81,84,3,959
"1718",46820,81,82,1,959
"1719",46821,81,84,3,959
"1720",46822,78,78,0,959
"1721",46823,81,81,0,959
"1722",46824,79,81,2,959
"1723",46825,81,81,0,959
"1724",46826,81,82,1,959
"1725",46827,80,79,-1,959
"1726",46828,81,80,-1,959
"1727",46829,86,82,-4,959
"1728",46830,87,86,-1,959
"1729",46831,89,87,-2,959
"1730",46832,87,86,-1,959
"1731",46833,86,83,-3,959
"1732",46834,85,82,-3,959
"1733",46835,86,86,0,959
"1734",46836,87,89,2,959
"1735",46837,91,92,1,959
"1736",46838,93,92,-1,959
"1737",46839,92,90,-2,959
"1738",46840,93,90,-3,959
"1739",46841,91,90,-1,959
"1740",46842,93,91,-2,959
"1741",46843,94,95,1,959
"1742",46844,92,93,1,959
"1743",46845,11,11,0,959
"1744",46847,88,92,4,959
"1745",46848,96,100,4,959
"1746",46849,97,101,4,959
"1747",46850,74,74,0,959
"1748",46851,98,101,3,959
"1749",46852,90,92,2,959
"1750",46853,92,91,-1,959
"1751",46854,94,95,1,959
"1752",46855,94,97,3,959
"1753",46856,95,97,2,959
"1754",46857,90,93,3,959
"1755",46858,88,90,2,959
"1756",46859,81,82,1,959
"1757",46860,74,69,-5,959
"1758",46861,11,16,5,959
"1759",46862,8,10,2,959
"1760",46863,8,10,2,959
"1761",46864,8,10,2,959
"1762",46865,9,10,1,959
"1763",46866,9,9,0,959
"1764",46867,9,9,0,959
"1765",46868,9,9,0,959
"1766",46869,8,8,0,959
"1767",46870,8,8,0,959
"1768",46871,9,8,-1,959
"1769",46872,8,8,0,959
"1770",46873,8,9,1,959
"1771",46874,8,9,1,959
"1772",46875,9,9,0,959
"1773",46876,9,9,0,959
"1774",46877,9,9,0,959
"1775",46878,10,9,-1,959
"1776",46879,11,9,-2,959
"1777",46880,11,10,-1,959
"1778",46881,10,11,1,959
"1779",46882,10,11,1,959
"1780",46883,10,12,2,959
"1781",46884,10,12,2,959
"1782",46885,10,12,2,959
"1783",46886,10,12,2,959
"1784",46887,19,19,0,959
"1785",46888,89,91,2,959
"1786",46889,97,99,2,959
"1787",46890,96,95,-1,959
"1788",46891,106,103,-3,959
"1789",46892,109,107,-2,959
"1790",46893,108,106,-2,959
"1791",46894,106,108,2,959
"1792",46895,95,100,5,959
"1793",47527,5,5,0,959
"1794",47528,7,5,-2,959
"1795",47529,7,5,-2,959
"1796",47530,7,5,-2,959
"1797",47531,8,5,-3,959
"1798",47532,8,6,-2,959
"1799",47533,20,22,2,959
"1800",47534,55,56,1,959
"1801",47535,70,75,5,959
"1802",47536,70,75,5,959
"1803",47537,74,73,-1,959
"1804",47538,72,70,-2,959
"1805",47539,75,77,2,959
"1806",47540,76,78,2,959
"1807",47541,85,88,3,959
"1808",47542,87,88,1,959
"1809",47543,84,83,-1,959
"1810",47544,82,81,-1,959
"1811",47545,81,80,-1,959
"1812",47546,82,80,-2,959
"1813",47547,87,81,-6,959
"1814",47548,87,82,-5,959
"1815",47549,86,84,-2,959
"1816",47550,88,83,-5,959
"1817",47551,88,83,-5,959
"1818",47552,89,84,-5,959
"1819",47553,88,86,-2,959
"1820",47554,86,85,-1,959
"1821",47555,89,89,0,959
"1822",47556,90,90,0,959
"1823",47557,91,94,3,959
"1824",47558,92,94,2,959
"1825",47559,91,91,0,959
"1826",47560,96,94,-2,959
"1827",47561,94,93,-1,959
"1828",47562,94,94,0,959
"1829",47563,95,94,-1,959
"1830",47564,64,67,3,959
"1831",47565,102,103,1,959
"1832",47566,103,103,0,959
"1833",47567,98,98,0,959
"1834",47568,92,91,-1,959
"1835",47569,92,91,-1,959
"1836",47570,97,96,-1,959
"1837",47571,97,100,3,959
"1838",47572,96,97,1,959
"1839",47573,96,99,3,959
"1840",47574,96,97,1,959
"1841",47575,92,91,-1,959
"1842",47576,94,94,0,959
"1843",47577,91,89,-2,959
"1844",47578,55,50,-5,959
"1845",47579,11,11,0,959
"1846",47580,8,8,0,959
"1847",47581,8,9,1,959
"1848",47582,8,9,1,959
"1849",47583,8,10,2,959
"1850",47584,8,10,2,959
"1851",47585,9,10,1,959
"1852",47586,9,9,0,959
"1853",47587,7,9,2,959
"1854",47588,7,9,2,959
"1855",47589,8,9,1,959
"1856",47590,8,9,1,959
"1857",47591,9,9,0,959
"1858",47592,8,9,1,959
"1859",47593,8,8,0,959
"1860",47594,8,8,0,959
"1861",47595,9,9,0,959
