"","X","percentage_change"
"984",48951,-1.5664260946082
"985",48952,-1.40735127000733
"986",48968,-4.25410780334154
"987",48969,-6.93073640351963
"988",48970,-10.1013767809866
"989",48971,-13.7980113035707
"990",48972,-17.0000923476068
"991",48973,-15.5035505494016
"992",48974,-10.2752826655822
"993",48975,-3.15109124146167
"994",48976,0.700860855717527
"995",48977,251.50082213772
"996",48978,179.67474913503
"997",48979,85.7547404957695
"998",48980,1551.22362970398
"999",48981,698.165219033759
"1000",48982,914.387952233674
"1001",48983,0.530949910305207
"1002",48984,-2.34021072431639
"1003",48985,-4.7829255635323
"1004",48986,-4.95363605870441
"1005",48987,-5.45765877399875
"1006",48988,-4.49344530594815
"1007",48989,-4.35073624570962
"1008",48990,-2.91225542571686
"1009",48991,-1.31541658684008
"1010",48992,-0.844421532653325
"1011",48993,-0.721714056388183
"1012",48994,-0.300907673794678
"1013",48995,-0.663028991426397
"1014",48996,0.353636932516799
"1015",48997,-0.0422926025377552
"1016",48998,-1.01286469706416
"1017",48999,-0.940817251325674
"1018",49000,-2.04220487824311
"1019",49001,-4.21654336740499
"1020",49002,-6.75977199799051
"1021",49003,-11.2384279029744
"1022",49004,-10.2649115417403
"1023",49005,-9.37374476946903
"1024",49006,-8.026484540534
"1025",49007,-6.7220484277909
"1026",49008,-7.51578380401012
"1027",49009,-7.46451121244976
"1028",49010,-10.5271923708126
"1029",49011,-9.34333140426084
"1030",49012,-7.54760693393272
"1031",49013,-5.58207562163649
"1032",49014,-7.67316424092571
"1033",49015,143.653806847409
"1034",49016,26.832134468093
"1035",49017,39.8566472470565
"1036",49018,-2.84550515651806
"1037",49019,-2.9886053657735
"1038",49020,-51.9147678300106
"1039",49021,-40.8571581573428
"1040",49022,-81.733808763573
"1041",49023,-76.7333058393145
"1042",49024,-4.1365405398563
"1043",49025,-4.30654594627555
"1044",49026,-4.46814706700289
"1045",49027,-4.32390357690593
"1046",49037,5.29439429399437
"1047",49038,26.5046078464239
"1048",49039,22.6492599277362
"1049",49040,18.8186327809698
"1050",49041,15.4809366277407
"1051",49042,12.5055262026401
"1052",49043,9.89888361826709
"1053",49044,7.42039197792238
"1054",49045,5.64242103378216
"1055",49046,3.87117174352641
"1056",49047,3.2178101890395
"1057",49048,-7.090648462435
"1058",49049,7.1031801287509
"1059",49050,-5.19259639667182
"1060",49051,-9.43076044080941
"1061",49052,-7.47867316594444
"1062",49053,-7.06771899922596
"1063",49054,-7.78590141085314
"1064",49055,-8.26500910121546
"1065",49056,-6.6577762052038
"1066",49057,-5.25898065073955
"1067",49058,-6.35146973626737
"1068",49059,-5.89400051414604
"1069",49060,37.7898477378789
"1070",49061,16.449171036363
"1071",49666,-2.19992944029132
"1072",49667,-1.7776651436245
"1073",49668,-1.39603821023757
"1074",49669,-0.949838716815915
"1075",49670,-0.698928248783096
"1076",49671,-0.498462120640524
"1077",49672,-0.253313048962014
"1078",49673,-0.433151094334748
"1079",49674,-0.467334814872077
"1080",49675,-0.432183338791324
"1081",49676,-0.387172489712411
"1082",49682,0.952695710316783
"1083",49683,0.796811326481233
"1084",49684,0.352974051245379
"1085",49685,-0.328618117703882
"1086",49686,-1.44204352725534
"1087",49687,-2.80211688197337
"1088",49688,-4.88353471322709
"1089",49689,-7.58077732510323
"1090",49690,-10.7371029266925
"1091",49691,-14.2170649303502
"1092",49692,-17.4189027552335
"1093",49693,-16.8600528609831
"1094",49694,-13.256543470422
"1095",49695,-8.14679179626713
"1096",49696,-73.7809968068604
"1097",49697,-53.9132674233141
"1098",49698,8.34669215542641
"1099",49699,8.52509384859662
"1100",49700,-3.0667482086006
"1101",49701,-2.81978841292819
"1102",49702,-2.28280471185375
"1103",49703,-1.47847266232481
"1104",49704,-3.86231930199017
"1105",49705,-6.66236096467304
"1106",49706,-6.38061873444667
"1107",49707,-6.75549548273914
"1108",49708,-6.77625464087739
"1109",49709,-6.5493044733509
"1110",49710,-4.90780720332934
"1111",49711,-3.26004236002925
"1112",49712,-2.16454634764903
"1113",49713,-2.02203882246704
"1114",49714,-2.19037138989971
"1115",49715,-2.54447990942518
"1116",49716,-2.62813670664142
"1117",49717,-2.99905531146419
"1118",49718,-2.54320772487059
"1119",49719,-3.7455425520433
"1120",49720,-4.65408509825788
"1121",49721,-5.84324532575437
"1122",49722,-7.74913137822271
"1123",49723,-11.1809174814815
"1124",49724,-10.5045151778941
"1125",49725,-9.30938746773868
"1126",49726,-8.42269114195943
"1127",49727,-8.24234559539985
"1128",49728,-10.0038526790677
"1129",49729,-10.2321166813143
"1130",49730,0.957370089523493
"1131",49731,1.53697067741545
"1132",49732,17.7676836266005
"1133",49733,13.5132875520594
"1134",49734,188.773311365363
"1135",49735,142.961696297898
"1136",49736,-17.3333739967375
"1137",49737,-2.63432273666456
"1138",49738,-3.15643304410012
"1139",49739,-2.81283916849633
"1140",49740,-37.7637449329668
"1141",49741,-61.6241627149836
"1142",49742,-57.9185621439587
"1143",49743,-48.4365270158239
"1144",49744,-4.21019488039966
"1145",49745,-4.19424224304401
"1146",49746,-3.90390894763995
"1147",49758,31.7347229385584
"1148",49759,27.373955181616
"1149",49760,23.0688018139978
"1150",49761,18.9841882236891
"1151",49762,15.20506765152
"1152",49763,11.9098055946946
"1153",49764,8.66275889411644
"1154",49765,6.08601983671621
"1155",49766,4.44103478301234
"1156",49767,3.94306127533676
"1157",49768,4.38691297587077
"1158",49769,-9.7491474253814
"1159",49770,-7.45002716386212
"1160",49771,-4.7859210948046
"1161",49772,-8.66134302352275
"1162",49773,-5.20449629320641
"1163",49774,-8.40096438477832
"1164",49775,-9.53635837396574
"1165",49776,-7.98169359784127
"1166",49777,-7.64215089909367
"1167",49778,-6.69460233764091
"1168",49779,-5.67838670649772
"1169",49780,-0.417361161775212
"1170",49781,0.0475361575993096
"1171",50385,-1.17801859962143
"1172",50386,-0.948793029888506
"1173",50387,-0.664797637435003
"1174",50388,-0.323715785925223
"1175",50389,0.0398699930246035
"1176",50390,0.346956845311214
"1177",50391,0.671186719044046
"1178",50392,0.817497450329334
"1179",50393,3.16434857098628
"1180",50394,3.04915196831552
"1181",50395,2.86389296014235
"1182",50396,2.84906636551518
"1183",50397,2.47390702678718
"1184",50398,2.54145304678845
"1185",50399,0.233596570850473
"1186",50402,0.459248541140537
"1187",50403,0.125942933962399
"1188",50404,-0.281806664763571
"1189",50405,-0.958696203810948
"1190",50406,-2.09179634296054
"1191",50407,-3.93856266538126
"1192",50408,-5.9615497388045
"1193",50409,-8.42276854686419
"1194",50410,-11.2255448456752
"1195",50411,-14.4513330242254
"1196",50412,63.4331841059372
"1197",50413,36.349523673607
"1198",50414,-46.9002348694769
"1199",50415,-52.3859384024467
"1200",50416,-50.7097079594463
"1201",50417,-59.3276401546103
"1202",50418,-79.8037494020859
"1203",50419,-69.4748813624516
"1204",50420,-69.8906056372802
"1205",50421,-69.3263806332201
"1206",50422,-7.3802849688494
"1207",50423,-13.6508282628689
"1208",50424,-32.6911362906659
"1209",50425,-8.98964938997899
"1210",50426,-6.60055687131026
"1211",50427,-7.4829565253114
"1212",50428,-7.20798254345053
"1213",50429,-7.03458588437633
"1214",50430,-6.66584321459721
"1215",50431,-5.2273655656481
"1216",50432,-4.70977277899011
"1217",50433,-4.59380630300329
"1218",50434,-4.74930165857675
"1219",50435,-5.2938655694922
"1220",50436,-5.39182074330306
"1221",50437,-5.13707499654903
"1222",50438,-4.68089782374426
"1223",50439,-4.78164416648431
"1224",50440,-3.56126137025331
"1225",50441,-4.7146116348308
"1226",50442,-7.20445934090836
"1227",50443,-11.6850617563162
"1228",50444,-11.4419553100666
"1229",50445,-10.9485728225108
"1230",50446,-10.3145176448266
"1231",50447,-2.69351392882185
"1232",50448,-15.5823913679366
"1233",50449,-40.5366028413002
"1234",50450,0.674264250877041
"1235",50451,-1.89067368461114
"1236",50452,142.468858288491
"1237",50453,-21.5368226448943
"1238",50454,91.0498428457511
"1239",50455,92.6185662906542
"1240",50456,107.571339500549
"1241",50457,-2.738722614239
"1242",50458,-5.1386137769606
"1243",50459,2.06912025191434
"1244",50460,2.59897047544243
"1245",50461,-5.73047997700071
"1246",50462,-5.87005753868422
"1247",50463,-3.88320454487115
"1248",50464,-3.94047931455451
"1249",50479,33.2867883000424
"1250",50480,28.3707803168557
"1251",50481,23.4364212777027
"1252",50482,18.4253443786008
"1253",50483,11.824673516739
"1254",50484,8.60319012442602
"1255",50485,6.45323489086272
"1256",50486,4.455643746818
"1257",50487,3.92240957929278
"1258",50488,2.81924493893008
"1259",50489,7.35265829263881
"1260",50490,7.38541213521106
"1261",50491,0.840496347762059
"1262",50492,-5.35105773101469
"1263",50493,-6.60835497045477
"1264",50494,-1.2315465145328
"1265",50495,-1.10149111388696
"1266",50496,23.6538835929461
"1267",50497,-1.97993546643433
"1268",50498,-2.42132865252243
"1269",50499,-1.61183137271809
"1270",50500,-2.50470930048722
"1271",50501,7.87015622624489
"1272",51103,0.197213699187098
"1273",51104,0.0918002832019829
"1274",51105,0.0283039415158806
"1275",51106,0.25255141416018
"1276",51107,0.294367393045737
"1277",51108,0.441530748277226
"1278",51109,0.821972125072832
"1279",51110,1.28578563335497
"1280",51111,1.58745941469132
"1281",51112,1.49489722922533
"1282",51113,-9.77726147541218
"1283",51114,-11.0713580864136
"1284",51115,3.23169859466214
"1285",51116,2.61076111630704
"1286",51117,-8.73967385436952
"1287",51118,-8.58497600541207
"1288",51119,-9.47102771106685
"1289",51122,-0.0874460556187216
"1290",51123,-0.371322291781788
"1291",51124,-0.743800260810657
"1292",51125,-1.88778529491814
"1293",51126,-2.99464906549028
"1294",51127,-4.6031423963076
"1295",51128,-6.52108460207272
"1296",51129,63.7757399192642
"1297",51130,441.013480547319
"1298",51131,573.569624023785
"1299",51132,937.699799272974
"1300",51133,172.536016315359
"1301",51134,46.4144101230496
"1302",51135,12.5705567934479
"1303",51136,-0.0487832154753731
"1304",51137,-12.7431252013845
"1305",51138,-9.08488389162451
"1306",51139,-13.9379825641819
"1307",51140,-7.43279375716286
"1308",51141,16.4267949607495
"1309",51142,-21.1285320628453
"1310",51143,-20.5879534233229
"1311",51144,-30.6107399054956
"1312",51145,-38.3449870187913
"1313",51146,-6.53629152321832
"1314",51147,-6.66913106578605
"1315",51148,-6.26580300868173
"1316",51149,-6.03366756615613
"1317",51150,-6.31381563887552
"1318",51151,-7.65069138342655
"1319",51152,-7.7637469547556
"1320",51153,-6.6829821341631
"1321",51154,-7.1028344512366
"1322",51155,-7.60619227093983
"1323",51156,-6.38398962291347
"1324",51157,-6.81600227766613
"1325",51158,-6.52916814194055
"1326",51159,-6.17335620966877
"1327",51160,-6.01110628016563
"1328",51161,-5.49114557964778
"1329",51162,-7.43369958691002
"1330",51163,-11.307242122684
"1331",51164,-10.4619775400465
"1332",51165,-64.0318299944119
"1333",51166,-35.0664166552309
"1334",51167,-42.153177030178
"1335",51168,0.543445789116249
"1336",51169,-0.485641761345164
"1337",51170,-0.897745512255891
"1338",51171,-2.2869546052793
"1339",51172,106.861861893632
"1340",51173,16.7754624362274
"1341",51174,-3.13052591719755
"1342",51175,-3.12287237614308
"1343",51176,-2.82787160334971
"1344",51177,-2.96772243150223
"1345",51178,-3.02989010219143
"1346",51179,-3.43026835009145
"1347",51180,-5.66552594121435
"1348",51181,-5.62800205686442
"1349",51182,-5.78147149647535
"1350",51201,29.2000424274652
"1351",51202,22.3873845093455
"1352",51203,16.9111352709358
"1353",51204,11.7669615100477
"1354",51205,6.4538509131735
"1355",51206,3.83653321979287
"1356",51207,6.6768802220332
"1357",51208,6.68161199699293
"1358",51209,7.81599284391159
"1359",51210,8.45906034529275
"1360",51211,11.6325941450997
"1361",51212,7.87488112093253
"1362",51213,-2.94684286661163
"1363",51214,-0.378292823930465
"1364",51215,1.06261873473312
"1365",51216,2.11220578296212
"1366",51217,0.63794736045504
"1367",51218,9.08733263143571
"1368",51219,9.48929098821648
"1369",51220,10.016343648506
"1370",51221,8.15945506456504
"1371",51822,1.06762933919524
"1372",51823,-44.3324639745459
"1373",51824,64.820215519971
"1374",51825,77.5574038507903
"1375",51826,-13.3956303948637
"1376",51827,29.2443390701592
"1377",51828,1.10840291732563
"1378",51829,1.48552862038514
"1379",51830,1.64512857175442
"1380",51831,1.81323565347586
"1381",51832,2.10008220702043
"1382",51833,1.86244046720618
"1383",51834,1.73565738776265
"1384",51835,1.27566290069901
"1385",51836,0.912697244793502
"1386",51837,0.643070054923881
"1387",51838,1.38851038369783
"1388",51839,-1.38097875185295
"1389",51842,-0.312932402349975
"1390",51843,-0.648726021576038
"1391",51844,-1.32426079873166
"1392",51845,-2.354668332819
"1393",51846,-54.8394122014275
"1394",51847,-84.2440398882026
"1395",51848,18.2956719979285
"1396",51849,77.7536580508689
"1397",51850,443.366395462051
"1398",51851,504.835017820647
"1399",51852,194.806325767731
"1400",51853,130.998226386067
"1401",51854,59.6332546817688
"1402",51855,0.185737060110014
"1403",51856,-10.7146655868391
"1404",51857,-16.0751280917359
"1405",51858,-17.9451399587355
"1406",51859,-16.4462476582131
"1407",51860,-6.25652984173529
"1408",51861,29.8986429185891
"1409",51862,3.22108059179033
"1410",51863,4.98949568833192
"1411",51864,-9.40301597571017
"1412",51865,-8.93029575117668
"1413",51866,-6.54252286559463
"1414",51867,-6.83444681139202
"1415",51868,-6.55373208201376
"1416",51869,-2.74958995228044
"1417",51870,0.375783086044802
"1418",51871,-0.24944383967874
"1419",51872,-0.219855169452964
"1420",51873,-5.27055047769189
"1421",51874,-6.59678343706262
"1422",51875,7.28504284935535
"1423",51876,-6.61841612219245
"1424",51877,-13.6107218747229
"1425",51878,-6.38771816693964
"1426",51879,-21.4690724262716
"1427",51880,-30.4466693674459
"1428",51881,-35.3283416065535
"1429",51882,-75.3167484115479
"1430",51883,-56.9381012321749
"1431",51884,1.12098225100765
"1432",51885,0.839944287502359
"1433",51886,0.175396569893408
"1434",51887,-0.928099594114836
"1435",51888,-1.4145168091167
"1436",51889,-1.52770522904095
"1437",51890,-2.02040693901755
"1438",51891,-2.38998063582347
"1439",51892,-2.48862828636465
"1440",51893,-2.82524233507906
"1441",51894,-2.74381107184942
"1442",51895,-3.10368197263574
"1443",51896,-2.97730394762476
"1444",51897,-3.05617829716681
"1445",51898,-3.42001910712886
"1446",51899,-3.61668002531203
"1447",51900,-3.65400431878655
"1448",51922,28.9879288677754
"1449",51923,10.3731196439437
"1450",51924,9.60912624507629
"1451",51925,9.32339931784227
"1452",51926,8.63129057657137
"1453",51927,5.5008208624801
"1454",51928,5.55947843449585
"1455",51929,5.62187937905676
"1456",51930,10.5826512543182
"1457",51931,16.2710927460246
"1458",51932,8.41055516580004
"1459",51933,5.81238440726606
"1460",51934,18.6744513134545
"1461",51935,6.48685603748757
"1462",51936,12.8456289288536
"1463",51937,201.567849937432
"1464",51938,11.6802884178367
"1465",51939,23.3319680429357
"1466",51940,9.72148188220919
"1467",51941,8.43144032363507
"1468",51942,7.93802889405418
"1469",51943,15.5181311832853
"1470",51944,10.5178369454776
"1471",52541,2.36411860880814
"1472",52542,-36.6178870943591
"1473",52543,-26.0039807879701
"1474",52544,6.09811612749031
"1475",52545,79.203923111774
"1476",52546,-29.4444863154993
"1477",52547,26.0643954589273
"1478",52548,2.22277445116642
"1479",52549,2.67719425849109
"1480",52550,2.85122599845962
"1481",52551,3.03141933553601
"1482",52552,2.87559264142846
"1483",52553,-32.2366367197438
"1484",52554,-37.6263563856899
"1485",52555,-53.5979639068137
"1486",52556,-77.4540410393513
"1487",52557,-81.5504809577807
"1488",52558,-85.3194668519838
"1489",52559,-86.9341901291603
"1490",52562,-61.1711514072079
"1491",52563,-55.1040367150251
"1492",52564,-48.8237910703742
"1493",52565,-71.3853416125764
"1494",52566,-51.9657547848187
"1495",52567,-37.8458939612636
"1496",52568,-4.00106182436923
"1497",52569,22.7681484401504
"1498",52570,91.469588221049
"1499",52571,118.646597392809
"1500",52572,138.084559685272
"1501",52573,48.984754472948
"1502",52574,11.1264261873815
"1503",52575,-37.3885347655726
"1504",52576,-28.5757447830269
"1505",52577,-9.52253427210306
"1506",52578,-7.27755413681605
"1507",52579,-10.4168808493553
"1508",52580,-17.721126407289
"1509",52581,-16.3784775871413
"1510",52582,-11.5562883029096
"1511",52583,-8.3135233840891
"1512",52584,-9.05982409774969
"1513",52585,-9.8596760472675
"1514",52586,-9.44624684173081
"1515",52587,-7.33904398054172
"1516",52588,-4.52172878480606
"1517",52589,-3.67528648812608
"1518",52590,15.2790166114564
"1519",52591,41.9303252499091
"1520",52592,25.3238000496433
"1521",52593,29.828014394774
"1522",52594,47.5457475536275
"1523",52595,51.7389462741044
"1524",52596,29.9661824773639
"1525",52597,12.9281524931427
"1526",52598,3.66908017389343
"1527",52599,-15.8856116501285
"1528",52600,-45.7734249396186
"1529",52601,-61.8714097503673
"1530",52602,0.6661746140276
"1531",52603,-0.475106011029662
"1532",52604,-0.525533188270509
"1533",52605,-0.901207601290102
"1534",52606,-1.25540992638092
"1535",52607,-1.65457724620563
"1536",52608,-2.0452203430426
"1537",52609,-2.40359561252627
"1538",52610,-2.30639596844232
"1539",52611,-2.47839817460095
"1540",52612,-2.72873985535323
"1541",52613,-2.90271754721346
"1542",52614,-3.21132903058676
"1543",52615,-3.3236583668948
"1544",52616,-3.25006334553429
"1545",52617,-3.52282218611241
"1546",52618,-3.22747550863679
"1547",52643,11.8639283291371
"1548",52644,9.68434509896106
"1549",52645,9.37352388986024
"1550",52646,8.6932837258224
"1551",52647,8.20932456227098
"1552",52648,6.03510392192525
"1553",52649,6.28444728404504
"1554",52650,6.44860008618145
"1555",52651,11.4210862188572
"1556",52652,3.02072028122523
"1557",52653,-16.5891427045371
"1558",52654,1.5254827999429
"1559",52655,5.38984467736593
"1560",52656,5.40812437968568
"1561",52657,15.112282830833
"1562",52658,5.72860958295051
"1563",52659,4.65976530519953
"1564",52660,10.4672830812318
"1565",52661,9.70335019898146
"1566",52662,7.91425239660663
"1567",52663,24.0587867090353
"1568",52664,18.9459167234277
"1569",53259,3.47819940927778
"1570",53260,3.31301939130776
"1571",53261,2.78319648884228
"1572",53262,-6.35692329458645
"1573",53263,-6.67591186932418
"1574",53264,-7.14247950879795
"1575",53265,-8.17398102604225
"1576",53266,-7.7226550913734
"1577",53267,-6.82364474322527
"1578",53268,2.05021654713349
"1579",53269,3.18122285971674
"1580",53270,3.32107354064462
"1581",53271,3.29450688435833
"1582",53272,-57.1885228109986
"1583",53273,-69.6329768194389
"1584",53274,-76.8555941620855
"1585",53275,-81.5444508887196
"1586",53276,-82.5376987546543
"1587",53277,-84.9123708751935
"1588",53278,-93.7527180876566
"1589",53279,-94.3261075221526
"1590",53282,-64.0620108115681
"1591",53283,-29.5365749453477
"1592",53284,-26.4921565877876
"1593",53285,-28.0266292945
"1594",53286,-31.8118368910128
"1595",53287,-36.6773946225119
"1596",53288,-28.6013581275344
"1597",53289,-0.180968523822981
"1598",53290,26.1231583682899
"1599",53291,68.9377889667582
"1600",53292,15.7109480976202
"1601",53293,-8.74067626875782
"1602",53294,-9.07886433106916
"1603",53295,-11.0506770962742
"1604",53296,-8.21457172302278
"1605",53297,-7.63142060295317
"1606",53298,-10.1949679630728
"1607",53299,-9.10303377366573
"1608",53300,-8.62612167024715
"1609",53301,-8.50328342312233
"1610",53302,-10.9745296312146
"1611",53303,-8.62577698272486
"1612",53304,-8.20832365578382
"1613",53305,-10.0418584806626
"1614",53306,-9.98764361929722
"1615",53307,2.98462051544807
"1616",53308,43.3830145021802
"1617",53309,71.1510092836297
"1618",53310,99.2881562501984
"1619",53311,82.9430414504639
"1620",53312,13.1013194742209
"1621",53313,6.81767082630702
"1622",53314,4.66988482604737
"1623",53315,-5.67001672630608
"1624",53316,-25.5332569495594
"1625",53317,-30.026998780359
"1626",53318,-31.6585400292038
"1627",53319,-6.67385366567489
"1628",53320,-0.704336455289029
"1629",53321,-0.983212281738644
"1630",53322,-1.03231716997542
"1631",53323,-1.37501229221378
"1632",53324,-1.79640239382045
"1633",53325,-1.94977506292361
"1634",53326,-1.81450352666297
"1635",53327,-2.2165091516787
"1636",53328,-2.37383596714435
"1637",53329,-2.55348904206732
"1638",53330,-2.81607689399008
"1639",53331,-2.93027459072255
"1640",53332,-3.00357747445576
"1641",53333,-2.94215099981588
"1642",53334,-2.94281513586609
"1643",53335,-3.0126766825525
"1644",53336,-3.14471429945589
"1645",53363,12.9827484771986
"1646",53364,11.3509609493092
"1647",53365,10.844023662787
"1648",53366,9.61439561856688
"1649",53367,8.9432844978494
"1650",53368,7.95974133019039
"1651",53369,7.69857173410185
"1652",53370,8.14350376517811
"1653",53371,10.5858562487092
"1654",53372,8.82728732441616
"1655",53373,-9.08410819910262
"1656",53374,-19.1632417021356
"1657",53375,-4.86806545218248
"1658",53376,9.78565886062647
"1659",53377,9.01441599942221
"1660",53378,11.7048494952659
"1661",53379,5.04171994890157
"1662",53380,4.61691841603032
"1663",53381,-2.64433111709926
"1664",53382,10.4603281108407
"1665",53383,9.83878895527861
"1666",53384,6.53832331585031
"1667",53385,11.7232760572604
"1668",53386,8.06806605956557
"1669",53978,4.09607028280096
"1670",53979,3.65762644772189
"1671",53980,3.55861068566953
"1672",53981,4.18400752961981
"1673",53982,-8.83299788078042
"1674",53983,-8.92801758088505
"1675",53984,-10.032883011278
"1676",53985,-8.42062920605863
"1677",53986,-7.73615759760694
"1678",53987,-5.28997041972659
"1679",53988,-3.45687721631256
"1680",53989,-3.3510034935233
"1681",53990,-3.63757856795076
"1682",53991,-7.95023647695508
"1683",53992,843.017170487734
"1684",53993,-81.2799736194326
"1685",53994,-65.2140660722518
"1686",53995,-67.0188446240072
"1687",53996,-86.4834253240451
"1688",53997,-84.9215692899417
"1689",53998,-97.6602038187566
"1690",53999,-97.6975572892598
"1691",54002,-50.260418175809
"1692",54003,-29.5947721274455
"1693",54004,-17.4733652140331
"1694",54005,-23.3475617643855
"1695",54006,-8.34893462264665
"1696",54007,-10.6582859043029
"1697",54008,-10.6657960755453
"1698",54009,-10.4460591190541
"1699",54010,-10.1555475306458
"1700",54011,-10.3979011225652
"1701",54012,-10.8108633459303
"1702",54013,-11.3363380299025
"1703",54014,-11.2559495123368
"1704",54015,-11.6119628676123
"1705",54016,-11.3942555721545
"1706",54017,-7.400573577762
"1707",54018,-2.75664917221815
"1708",54019,0.650184823562344
"1709",54020,3.94492602800286
"1710",54021,5.84142182658235
"1711",54022,-10.9064564032817
"1712",54023,46.2217159314101
"1713",54024,53.7873524872128
"1714",54025,27.7186170692466
"1715",54026,35.24607997825
"1716",54027,76.4417017185091
"1717",54028,44.2436184352673
"1718",54029,40.3335770708769
"1719",54030,36.1437852151422
"1720",54031,5.89732282392813
"1721",54032,1.7970400052621
"1722",54033,-2.42462066694803
"1723",54034,4.90246983881194
"1724",54035,12.9046008766617
"1725",54036,-1.00613114223083
"1726",54037,-0.858614195598338
"1727",54038,-0.752875306087454
"1728",54039,-1.00289725679083
"1729",54040,-1.35680494370739
"1730",54041,-1.4462935965573
"1731",54042,-1.54158589661291
"1732",54043,-1.77798528572181
"1733",54044,-1.90178190002676
"1734",54045,-2.29300051787122
"1735",54046,-2.67550472798751
"1736",54047,-2.58122497129839
"1737",54048,-2.79049970681169
"1738",54049,-3.09078907256012
"1739",54050,-3.17792203233308
"1740",54051,-3.36415768992516
"1741",54052,-3.44454310301415
"1742",54084,13.2307036833995
"1743",54085,13.4962792092398
"1744",54086,10.9837557985185
"1745",54087,10.0693087494141
"1746",54088,8.41430283365663
"1747",54089,7.52652038682223
"1748",54090,7.48033329561874
"1749",54091,8.86342412316731
"1750",54092,7.06641840087849
"1751",54093,4.67430580980597
"1752",54094,-11.5852124591242
"1753",54095,-21.1910660973284
"1754",54096,-27.3401989302645
"1755",54097,9.01881699559005
"1756",54098,11.804655724603
"1757",54099,14.1923662561074
"1758",54100,1.41279549581456
"1759",54101,3.59972659764637
"1760",54102,5.21754092097887
"1761",54103,19.0505045396062
"1762",54104,10.0592340087239
"1763",54105,4.01691737344988
"1764",54106,12.1069698090677
"1765",54697,3.87405627884514
"1766",54698,3.74537975402911
"1767",54699,3.59637580242394
"1768",54700,3.45009019197424
"1769",54701,3.34353222825364
"1770",54702,2.99233266301361
"1771",54703,2.99195892890549
"1772",54704,2.48388578909663
"1773",54705,-56.6423279615004
"1774",54706,-15.6655750519586
"1775",54707,-4.97161038986552
"1776",54708,-3.05437660531824
"1777",54709,-1.53768168425412
"1778",54710,-3.00574489185544
"1779",54711,-5.58490842964342
"1780",54712,-12.0706648187037
"1781",54713,-9.24242977497599
"1782",54714,-8.37101762679782
"1783",54715,-8.09708813054371
"1784",54716,-8.42768277000464
"1785",54717,-9.16325124185761
"1786",54718,-9.3326670088499
"1787",54719,-9.34435109983167
"1788",54720,NA
"1789",54722,-8.35093628328169
"1790",54723,-8.25194688464113
"1791",54724,-8.01015565618583
"1792",54725,-8.26121484790799
"1793",54726,-9.78738099947368
"1794",54727,-10.1895935064863
"1795",54728,-10.4328062762752
"1796",54729,-10.3941495319739
"1797",54730,-9.32065861842645
"1798",54731,-6.38470613354218
"1799",54732,-5.93563234995253
"1800",54733,-5.70172864298999
"1801",54734,-5.3635995723372
"1802",54735,-5.28669417806403
"1803",54736,-4.34469350003513
"1804",54737,-5.66614814389823
"1805",54738,-15.8466844441389
"1806",54739,-18.1273378640113
"1807",54740,-13.2219463858031
"1808",54741,-13.1233156002694
"1809",54742,46.4660358369406
"1810",54743,87.9294052048061
"1811",54744,66.7899203544803
"1812",54745,28.5565469661304
"1813",54746,46.4917563294513
"1814",54747,56.3966607591968
"1815",54748,36.4967256813915
"1816",54749,0.754970295397214
"1817",54750,0.486999186673218
"1818",54751,0.136148120863645
"1819",54752,0.0569300262577092
"1820",54753,0.204121096230512
"1821",54754,-0.240887153047596
"1822",54755,-0.764132563923865
"1823",54756,-1.21424550733015
"1824",54757,-1.54945183284924
"1825",54758,-1.34390201039416
"1826",54759,-1.48205144428365
"1827",54760,-1.96043389480458
"1828",54761,-2.12314896587364
"1829",54762,-2.166512596978
"1830",54763,-2.23631179899477
"1831",54764,-2.31923480537744
"1832",54765,-2.48833009348877
"1833",54766,-2.64176357344897
"1834",54767,-2.69185076700711
"1835",54768,-2.72918588439804
"1836",54805,12.3327269530579
"1837",54806,12.8583017781383
"1838",54807,12.5683820616981
"1839",54808,9.39140709618877
"1840",54809,7.80237612971897
"1841",54810,7.25903338772033
"1842",54811,7.72940324260393
"1843",54812,9.55576841416391
"1844",54813,8.33791113634251
"1845",54814,3.86532480533835
"1846",54815,-3.48219995129271
"1847",54816,-13.2405044722723
"1848",54817,-24.514682884813
"1849",54818,-7.52104673715814
"1850",54819,-4.5887806634224
"1851",54820,-1.64452519210566
"1852",54821,3.10138121808687
"1853",54822,2.68783051192207
"1854",54823,1.63006394957105
"1855",54824,17.7154869214083
"1856",54825,7.46208698149043
"1857",54826,17.4905725288508
"1858",55416,4.4307989692856
"1859",55417,3.89825513751997
"1860",55418,3.93971602015137
"1861",55419,3.54700177970004
"1862",55420,3.43824387532049
"1863",55421,2.96553136540378
"1864",55422,2.6399816721733
"1865",55423,2.44971380523105
"1866",55424,2.32156912247435
"1867",55425,-47.9589012577499
"1868",55426,-60.6749504994976
"1869",55427,-54.2522738474315
"1870",55428,-61.5475491780703
"1871",55429,-52.3266365770864
"1872",55430,-6.15717587183259
"1873",55431,-8.2411179729521
"1874",55432,-11.288416301535
"1875",55433,-9.49285397854329
"1876",55434,-8.65166897723373
"1877",55435,-8.36777137898425
"1878",55436,-8.7200641506287
"1879",55437,-9.61334283107517
"1880",55438,-9.93082118890297
"1881",55439,-10.3593950535691
"1882",55440,-100.000042791847
"1883",55441,-100.000000254831
