"","X","deltachange"
"1387",51846,0
"1388",51847,0
"1389",51848,0
"1390",51849,0
"1391",51850,0
"1392",51851,0
"1393",51852,0
"1394",51853,0
"1395",51854,0
"1396",51855,0
"1397",51856,0
"1398",51857,0
"1399",51858,0
"1400",51859,0
"1401",51860,0
"1402",51861,0
"1403",51862,0
"1404",51863,0
"1405",51864,0
"1406",51865,0
"1407",51866,0
"1408",51867,0
"1409",51868,0
"1410",51869,0
"1411",51870,0
"1412",51871,-1.0000000000002
"1413",51872,-1
"1414",51873,0
"1415",51874,0
"1416",51875,0
"1417",51876,0
"1418",51877,0
"1419",51878,0
"1420",51879,0
"1421",51880,0
"1422",51881,0
"1423",51882,0
"1424",51883,0
"1425",51884,0
"1426",51885,0
"1427",51886,0
"1428",51887,0
"1429",51888,0
"1430",51889,0
"1431",51890,0
"1432",51891,0
"1433",51892,0
"1434",51893,0
"1435",51894,0
"1436",51895,0
"1437",51896,0
"1438",51897,0
"1439",51898,0
"1440",51899,0
"1441",51900,0
"1442",51922,0
"1443",51923,0
"1444",51924,0
"1445",51925,0
"1446",51926,0
"1447",51927,0
"1448",51928,0
"1449",51929,0
"1450",52541,0
"1451",52542,0
"1452",52543,0
"1453",52544,0
"1454",52545,0
"1455",52546,0
"1456",52547,0
"1457",52548,0
"1458",52549,0
"1459",52550,0
"1460",52551,0
"1461",52552,0
"1462",52553,0
"1463",52554,0
"1464",52555,0
"1465",52556,0
"1466",52557,0
"1467",52558,0
"1468",52559,0
"1469",52562,0
"1470",52563,0
"1471",52564,0
"1472",52565,0
"1473",52566,0
"1474",52567,0
"1475",52568,0
"1476",52569,0
"1477",52570,0
"1478",52571,0
"1479",52572,0
"1480",52573,0
"1481",52574,0
"1482",52575,0
"1483",52576,0
"1484",52577,0
"1485",52578,0
"1486",52579,0
"1487",52580,0
"1488",52581,-1.0000000000001
"1489",52582,0
"1490",52583,0
"1491",52584,0
"1492",52585,0
"1493",52586,0
"1494",52587,0
"1495",52588,0
"1496",52589,0
"1497",52590,0
"1498",52591,0
"1499",52592,0
"1500",52593,0
"1501",52594,0
"1502",52595,0
"1503",52596,0
"1504",52597,0
"1505",52598,0
"1506",52599,0
"1507",52600,0
"1508",52601,0
"1509",52602,0
"1510",52603,0
"1511",52604,0
"1512",52605,0
"1513",52606,0
"1514",52607,0
"1515",52608,0
"1516",52609,0
"1517",52610,0
"1518",52611,0
"1519",52612,0
"1520",52613,0
"1521",52614,0
"1522",52615,0
"1523",52616,0
"1524",52617,0
"1525",52618,0
"1526",52643,0
"1527",53259,0
"1528",53260,0
"1529",53261,0
"1530",53262,0
"1531",53263,0
"1532",53264,0
"1533",53265,0
"1534",53266,0
"1535",53267,0
"1536",53268,0
"1537",53269,0
"1538",53270,0
"1539",53271,0
"1540",53272,0
"1541",53273,0
"1542",53274,0
"1543",53275,0
"1544",53276,0
"1545",53277,0
"1546",53278,0
"1547",53279,0
"1548",53282,0
"1549",53283,0
"1550",53284,0
"1551",53285,0
"1552",53286,0
"1553",53287,0
"1554",53288,0
"1555",53289,0
"1556",53290,0
"1557",53291,0
"1558",53292,0
"1559",53293,0
"1560",53294,0
"1561",53295,0
"1562",53296,0
"1563",53297,0
"1564",53298,0
"1565",53299,0
"1566",53300,0
"1567",53301,0
"1568",53302,0
"1569",53303,0
"1570",53304,0
"1571",53305,0
"1572",53306,0
"1573",53307,0
"1574",53308,0
"1575",53309,0
"1576",53310,0
"1577",53311,0
"1578",53312,0
"1579",53313,0
"1580",53314,0
"1581",53315,0
"1582",53316,0
"1583",53317,0
"1584",53318,0
"1585",53319,0
"1586",53320,0
"1587",53321,0
"1588",53322,0
"1589",53323,0
"1590",53324,0
"1591",53325,0
"1592",53326,0
"1593",53327,0
"1594",53328,0
"1595",53329,0
"1596",53330,0
"1597",53331,0
"1598",53332,0
"1599",53333,0
"1600",53334,0
"1601",53335,0
"1602",53336,0
"1603",53978,0
"1604",53979,0
"1605",53980,0
"1606",53981,0
"1607",53982,0
"1608",53983,0
"1609",53984,0
"1610",53985,0
"1611",53986,0
"1612",53987,0
"1613",53988,0
"1614",53989,0
"1615",53990,0
"1616",53991,0
"1617",53992,0
"1618",53993,0
"1619",53994,0
"1620",53995,0
"1621",53996,0
"1622",53997,0
"1623",53998,0
"1624",53999,0
"1625",54002,0
"1626",54003,0
"1627",54004,0
"1628",54005,0
"1629",54006,0
"1630",54007,0
"1631",54008,0
"1632",54009,0
"1633",54010,-1.0000000000001
"1634",54011,0
"1635",54012,0
"1636",54013,0
"1637",54014,0
"1638",54015,0
"1639",54016,0
"1640",54017,0
"1641",54018,0
"1642",54019,0
"1643",54020,0
"1644",54021,0
"1645",54022,0
"1646",54023,0
"1647",54024,0
"1648",54025,0
"1649",54026,0
"1650",54027,0
"1651",54028,0
"1652",54029,0
"1653",54030,0
"1654",54031,0
"1655",54032,0
"1656",54033,0
"1657",54034,0
"1658",54035,0
"1659",54036,0
"1660",54037,0
"1661",54038,0
"1662",54039,0
"1663",54040,0
"1664",54041,0
"1665",54042,0
"1666",54043,0
"1667",54044,0
"1668",54045,0
"1669",54046,0
"1670",54047,0
"1671",54048,0
"1672",54049,0
"1673",54050,0
"1674",54051,0
"1675",54052,0
"1676",54697,0
"1677",54698,0
"1678",54699,0
"1679",54700,0
"1680",54701,0
"1681",54702,0
"1682",54703,0
"1683",54704,0
"1684",54705,0
"1685",54706,0
"1686",54707,0
"1687",54708,0
"1688",54709,0
"1689",54710,0
"1690",54711,0
"1691",54712,0
"1692",54713,0
"1693",54714,0
"1694",54715,0
"1695",54716,0
"1696",54717,0
"1697",54718,-1
"1698",54719,0
"1699",54720,0
"1700",54722,-1
"1701",54723,0
"1702",54724,0
"1703",54725,0
"1704",54726,0
"1705",54727,0
"1706",54728,0
"1707",54729,0
"1708",54730,0
"1709",54731,-1.0000000000002
"1710",54732,-1
"1711",54733,0
"1712",54734,0
"1713",54735,0
"1714",54736,0
"1715",54737,0
"1716",54738,0
"1717",54739,0
"1718",54740,0
"1719",54741,0
"1720",54742,0
"1721",54743,0
"1722",54744,0
"1723",54745,0
"1724",54746,0
"1725",54747,0
"1726",54748,0
"1727",54749,0
"1728",54750,0
"1729",54751,0
"1730",54752,0
"1731",54753,0
"1732",54754,0
"1733",54755,0
"1734",54756,0
"1735",54757,0
"1736",54758,0
"1737",54759,0
"1738",54760,0
"1739",54761,0
"1740",54762,0
"1741",54763,0
"1742",54764,0
"1743",54765,0
"1744",54766,0
"1745",54767,0
"1746",54768,0
"1747",55416,0
"1748",55417,0
"1749",55418,0
"1750",55419,0
"1751",55420,0
"1752",55421,0
"1753",55422,0
"1754",55423,0
"1755",55424,0
"1756",55425,0
"1757",55426,0
"1758",55427,0
"1759",55428,0
"1760",55429,0
"1761",55430,0
"1762",55431,0
"1763",55432,0
"1764",55433,0
"1765",55434,0
"1766",55435,0
"1767",55436,0
"1768",55437,0
"1769",55438,0
"1770",55439,0
"1771",55440,0
"1772",55441,0
"1773",55442,-1.0000000000001
"1774",55443,-1.0000000000002
"1775",55444,0
"1776",55445,0
"1777",55446,0
"1778",55447,0
"1779",55448,0
"1780",55449,0
"1781",55450,0
"1782",55451,0
"1783",55452,0
"1784",55453,0
"1785",55454,0
"1786",55455,0
"1787",55456,0
"1788",55457,0
"1789",55458,0
"1790",55459,0
"1791",55460,0
"1792",55461,0
"1793",55462,0
"1794",55463,0
"1795",55464,0
"1796",55465,0
"1797",55466,0
"1798",55467,0
"1799",55468,0
"1800",55469,0
"1801",55470,0
"1802",55471,0
"1803",55472,0
"1804",55473,0
"1805",55474,0
"1806",55475,0
"1807",55476,0
"1808",55477,0
"1809",55478,0
"1810",55479,0
"1811",55480,0
"1812",55481,0
"1813",55482,0
"1814",55483,0
"1815",55484,0
"1816",56136,0
"1817",56137,0
"1818",56138,0
"1819",56139,0
"1820",56140,0
"1821",56141,0
"1822",56142,0
"1823",56143,0
"1824",56144,0
"1825",56145,0
"1826",56146,0
"1827",56147,0
"1828",56148,0
"1829",56149,0
"1830",56150,0
"1831",56151,0
"1832",56152,0
"1833",56153,0
"1834",56154,0
"1835",56155,0
"1836",56156,0
"1837",56157,0
"1838",56158,0
"1839",56159,-1.0000000000001
"1840",56160,0
"1841",56162,0
"1842",56163,0
"1843",56164,0
"1844",56165,0
"1845",56166,0
"1846",56167,0
"1847",56168,0
"1848",56169,0
"1849",56170,0
"1850",56171,0
"1851",56172,0
"1852",56173,0
"1853",56174,0
"1854",56175,0
"1855",56176,0
"1856",56177,0
"1857",56178,0
"1858",56179,0
"1859",56180,0
"1860",56181,0
"1861",56182,0
"1862",56183,0
"1863",56184,0
"1864",56185,0
"1865",56186,0
"1866",56187,0
"1867",56188,0
"1868",56189,0
"1869",56190,0
"1870",56191,0
"1871",56192,0
"1872",56193,0
"1873",56194,0
"1874",56195,0
"1875",56196,0
"1876",56197,0
"1877",56857,0
"1878",56858,0
"1879",56859,0
"1880",56860,0
"1881",56861,0
"1882",56862,0
"1883",56863,0
"1884",56864,0
"1885",56865,0
"1886",56866,0
"1887",56867,0
"1888",56868,0
"1889",56869,0
"1890",56870,0
"1891",56871,0
"1892",56872,0
"1893",56873,0
"1894",56874,0
"1895",56875,0
"1896",56876,0
"1897",56877,0
"1898",56878,0
"1899",56879,0
"1900",56882,0
"1901",56883,0
"1902",56884,0
"1903",56885,0
"1904",56886,0
"1905",56887,0
"1906",56888,0
"1907",56889,0
"1908",56890,0
"1909",56891,0
"1910",56892,0
"1911",56893,0
"1912",56894,0
"1913",56895,0
"1914",56896,0
"1915",56897,0
"1916",56898,0
"1917",56899,0
"1918",56900,0
"1919",56901,0
"1920",56902,0
"1921",56903,0
"1922",56904,0
"1923",56905,0
"1924",56906,0
"1925",56907,0
"1926",56908,0
"1927",56909,0
"1928",56910,0
"1929",56911,0
"1930",56912,0
"1931",57578,0
"1932",57579,0
"1933",57580,0
"1934",57581,0
"1935",57582,0
"1936",57583,0
"1937",57584,0
"1938",57585,0
"1939",57586,0
"1940",57587,0
"1941",57588,0
"1942",57589,0
"1943",57590,0
"1944",57591,0
"1945",57592,0
"1946",57593,0
"1947",57594,0
"1948",57595,0
"1949",57596,0
"1950",57597,0
"1951",57598,0
"1952",57599,0
"1953",57602,0
"1954",57603,0
"1955",57604,0
"1956",57605,0
"1957",57606,0
"1958",57607,0
"1959",57608,0
"1960",57609,0
"1961",57610,0
"1962",57611,0
"1963",57612,0
"1964",57613,0
"1965",57614,0
"1966",57615,0
"1967",57616,0
"1968",57617,0
"1969",57618,0
"1970",57619,0
"1971",57620,0
"1972",57621,0
"1973",57622,0
"1974",57623,0
"1975",57624,0
"1976",57625,0
"1977",57626,0
"1978",57627,0
"1979",57628,0
"1980",58300,0
"1981",58301,0
"1982",58302,0
"1983",58303,0
"1984",58304,0
"1985",58305,0
"1986",58306,0
"1987",58307,0
"1988",58308,0
"1989",58309,0
"1990",58310,0
"1991",58311,0
"1992",58312,0
"1993",58313,0
"1994",58314,0
"1995",58315,0
"1996",58316,0
"1997",58317,0
"1998",58318,0
"1999",58319,0
"2000",58322,0
"2001",58323,0
"2002",58324,0
"2003",58325,0
"2004",58326,0
"2005",58327,0
"2006",58328,0
"2007",58329,0
"2008",58330,0
"2009",58331,0
"2010",58332,0
"2011",58333,0
"2012",58334,0
"2013",58335,0
"2014",58336,0
"2015",58337,0
"2016",58338,0
"2017",58339,0
"2018",58340,0
"2019",58341,0
"2020",58342,0
"2021",58343,0
"2022",58344,0
"2023",59022,0
"2024",59023,0
"2025",59024,0
"2026",59025,0
"2027",59026,0
"2028",59027,0
"2029",59028,0
"2030",59029,0
"2031",59030,0
"2032",59031,0
"2033",59032,0
"2034",59033,0
"2035",59034,0
"2036",59035,0
"2037",59036,0
"2038",59037,0
"2039",59038,0
"2040",59039,0
"2041",59042,0
"2042",59043,0
"2043",59044,0
"2044",59045,0
"2045",59046,0
"2046",59047,0
"2047",59048,0
"2048",59049,0
"2049",59050,0
"2050",59051,0
"2051",59052,0
"2052",59053,0
"2053",59054,0
"2054",59055,0
"2055",59056,0
"2056",59057,0
"2057",59058,0
"2058",59059,0
"2059",59750,0
"2060",59751,0
"2061",59752,0
"2062",59753,0
"2063",59754,0
"2064",59755,0
"2065",59756,0
"2066",59757,0
"2067",59758,0
"2068",59759,0
"2069",59762,0
"2070",59763,0
"2071",59764,0
"2072",59765,0
"2073",59766,0
"2074",59767,0
"2075",59768,0
"2076",59769,0
"2077",59770,0
"2078",59771,0
"2079",60474,0
"2080",60475,0
"2081",60476,0
"2082",60477,0
"2083",60478,0
"2084",60479,0
"2085",60482,0
"2086",60483,0
"2087",60484,0
"2088",60485,0
